time,robot_x_axis,robot_y_axis,robot_z_axis
1661977529974344730,0.0863,-0.0368,0.01
1661977530010925531,0.0863,-0.0367,0.01
1661977530039753675,0.0863,-0.0366,0.01
1661977530068308115,0.0863,-0.0366,0.01
1661977530096967458,0.0863,-0.0365,0.01
1661977530125657796,0.0863,-0.0364,0.01
1661977530154712915,0.0863,-0.0364,0.01
1661977530183067798,0.0863,-0.0363,0.01
1661977530211714267,0.0863,-0.0362,0.01
1661977530240395545,0.0863,-0.0361,0.01
1661977530268963336,0.0863,-0.0361,0.01
1661977530297687530,0.0863,-0.036,0.01
1661977530326457262,0.0863,-0.0359,0.01
1661977530354974746,0.0863,-0.0358,0.01
1661977530391868591,0.0863,-0.0358,0.01
1661977530420703172,0.0863,-0.0357,0.01
1661977530449999332,0.0863,-0.0356,0.01
1661977530478070259,0.0863,-0.0355,0.01
1661977530506617546,0.0863,-0.0355,0.01
1661977530535408496,0.0863,-0.0354,0.01
1661977530564496755,0.0863,-0.0353,0.01
1661977530592801809,0.0863,-0.0352,0.01
1661977530621409177,0.0863,-0.0352,0.01
1661977530649961233,0.0863,-0.0351,0.01
1661977530678741931,0.0863,-0.035,0.01
1661977530707297086,0.0863,-0.035,0.01
1661977530736247539,0.0863,-0.0349,0.01
1661977530773499727,0.0863,-0.0348,0.01
1661977530801818370,0.0863,-0.0347,0.01
1661977530830314159,0.0863,-0.0346,0.01
1661977530859014511,0.0863,-0.0346,0.01
1661977530887824058,0.0863,-0.0345,0.01
1661977530916272163,0.0863,-0.0344,0.01
1661977530944996118,0.0863,-0.0343,0.01
1661977530973714113,0.0863,-0.0343,0.01
1661977531002394676,0.0863,-0.0342,0.01
1661977531030956745,0.0863,-0.0341,0.01
1661977531059691429,0.0863,-0.0341,0.01
1661977531088305234,0.0863,-0.034,0.01
1661977531116927862,0.0863,-0.0339,0.01
1661977531145737648,0.0863,-0.0338,0.01
1661977531182524919,0.0863,-0.0337,0.01
1661977531211234331,0.0863,-0.0337,0.01
1661977531240004539,0.0863,-0.0336,0.01
1661977531268637895,0.0863,-0.0335,0.01
1661977531297261476,0.0863,-0.0335,0.01
1661977531326069831,0.0863,-0.0334,0.01
1661977531354585886,0.0863,-0.0333,0.01
1661977531383259534,0.0863,-0.0332,0.01
1661977531411856174,0.0863,-0.0332,0.01
1661977531440644264,0.0863,-0.0331,0.01
1661977531469322443,0.0863,-0.033,0.01
1661977531497977495,0.0863,-0.0329,0.01
1661977531526828289,0.0863,-0.0329,0.01
1661977531563421964,0.0863,-0.0328,0.01
1661977531592160940,0.0863,-0.0327,0.01
1661977531620941400,0.0863,-0.0326,0.01
1661977531650039434,0.0863,-0.0326,0.01
1661977531678361415,0.0863,-0.0325,0.01
1661977531706794261,0.0863,-0.0324,0.01
1661977531735463380,0.0863,-0.0323,0.01
1661977531764214754,0.0863,-0.0323,0.01
1661977531792901039,0.0863,-0.0322,0.01
