time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/10/21/16:50:55.427009,404649,1666392655,426062583,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.476081,404650,1666392655,475183963,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.525579,404651,1666392655,524473190,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.576847,404652,1666392655,573783636,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.624609,404653,1666392655,622899055,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.673512,404654,1666392655,671935796,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.722154,404655,1666392655,721098184,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.773182,404656,1666392655,770311355,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.820913,404657,1666392655,819729566,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.874072,404658,1666392655,872438669,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.922776,404659,1666392655,921750307,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:55.971867,404660,1666392655,970985174,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.022507,404661,1666392656,20798444,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.070742,404662,1666392656,69447517,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.120933,404663,1666392656,118595838,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.169716,404664,1666392656,167862176,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.217951,404665,1666392656,216947793,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.267308,404666,1666392656,266061544,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.316591,404667,1666392656,315566301,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.369361,404668,1666392656,368273258,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.420236,404669,1666392656,417690992,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.468242,404670,1666392656,466788768,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.517493,404671,1666392656,515701532,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.565599,404672,1666392656,564835786,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.615142,404673,1666392656,614404439,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.665164,404674,1666392656,663445949,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.713261,404675,1666392656,712487459,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.762951,404676,1666392656,761878490,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.813700,404677,1666392656,811270475,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.865412,404678,1666392656,863825559,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.914385,404679,1666392656,913083076,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:56.964508,404680,1666392656,963395357,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.014564,404681,1666392657,12914657,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.062020,404682,1666392657,60834407,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.111190,404683,1666392657,109732627,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.159938,404684,1666392657,158998250,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.209102,404685,1666392657,208217859,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.257810,404686,1666392657,257172584,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.309769,404687,1666392657,307509899,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.356622,404688,1666392657,355730772,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.394579,404689,1666392657,392311573,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0553)",(),()
2022/10/21/16:50:57.421879,404690,1666392657,421041727,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0554)",(),()
2022/10/21/16:50:57.450829,404691,1666392657,449622154,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0554)",(),()
2022/10/21/16:50:57.481359,404692,1666392657,478461503,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0554)",(),()
2022/10/21/16:50:57.513247,404693,1666392657,509086370,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0016, 0.0555)",(),()
2022/10/21/16:50:57.542733,404694,1666392657,540363311,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0017, 0.0556)",(),()
2022/10/21/16:50:57.569934,404695,1666392657,568764448,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0018, 0.0557)",(),()
2022/10/21/16:50:57.597811,404696,1666392657,597051858,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0018, 0.0558)",(),()
2022/10/21/16:50:57.626884,404697,1666392657,625995874,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0019, 0.0559)",(),()
2022/10/21/16:50:57.659391,404698,1666392657,658523559,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.002, 0.056)",(),()
2022/10/21/16:50:57.688536,404699,1666392657,687218904,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0021, 0.0562)",(),()
2022/10/21/16:50:57.716636,404700,1666392657,715859889,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0022, 0.0564)",(),()
2022/10/21/16:50:57.748100,404701,1666392657,745055437,,"['joint_1', 'joint_2', 'joint_3']","(0.0455, -0.0023, 0.0566)",(),()
2022/10/21/16:50:57.778764,404702,1666392657,777199029,,"['joint_1', 'joint_2', 'joint_3']","(0.0456, -0.0024, 0.0568)",(),()
2022/10/21/16:50:57.808249,404703,1666392657,806216478,,"['joint_1', 'joint_2', 'joint_3']","(0.0456, -0.0026, 0.0571)",(),()
2022/10/21/16:50:57.835456,404704,1666392657,834737777,,"['joint_1', 'joint_2', 'joint_3']","(0.0456, -0.0027, 0.0573)",(),()
2022/10/21/16:50:57.867142,404705,1666392657,863981246,,"['joint_1', 'joint_2', 'joint_3']","(0.0456, -0.0029, 0.0576)",(),()
2022/10/21/16:50:57.895257,404706,1666392657,893126964,,"['joint_1', 'joint_2', 'joint_3']","(0.0456, -0.003, 0.0578)",(),()
2022/10/21/16:50:57.922873,404707,1666392657,921660900,,"['joint_1', 'joint_2', 'joint_3']","(0.0456, -0.0032, 0.0581)",(),()
2022/10/21/16:50:57.950614,404708,1666392657,949646949,,"['joint_1', 'joint_2', 'joint_3']","(0.0457, -0.0033, 0.0583)",(),()
2022/10/21/16:50:57.979313,404709,1666392657,978286027,,"['joint_1', 'joint_2', 'joint_3']","(0.0457, -0.0034, 0.0586)",(),()
2022/10/21/16:50:58.009075,404710,1666392658,6909132,,"['joint_1', 'joint_2', 'joint_3']","(0.0457, -0.0036, 0.0588)",(),()
2022/10/21/16:50:58.036601,404711,1666392658,35513401,,"['joint_1', 'joint_2', 'joint_3']","(0.0457, -0.0037, 0.059)",(),()
2022/10/21/16:50:58.066574,404712,1666392658,64225673,,"['joint_1', 'joint_2', 'joint_3']","(0.0457, -0.0039, 0.0593)",(),()
2022/10/21/16:50:58.094761,404713,1666392658,92800140,,"['joint_1', 'joint_2', 'joint_3']","(0.0457, -0.004, 0.0595)",(),()
2022/10/21/16:50:58.123284,404714,1666392658,121494531,,"['joint_1', 'joint_2', 'joint_3']","(0.0458, -0.0042, 0.0598)",(),()
2022/10/21/16:50:58.151325,404715,1666392658,150166988,,"['joint_1', 'joint_2', 'joint_3']","(0.0458, -0.0043, 0.06)",(),()
2022/10/21/16:50:58.180099,404716,1666392658,178868055,,"['joint_1', 'joint_2', 'joint_3']","(0.0458, -0.0045, 0.0603)",(),()
2022/10/21/16:50:58.209125,404717,1666392658,207806348,,"['joint_1', 'joint_2', 'joint_3']","(0.0458, -0.0046, 0.0605)",(),()
2022/10/21/16:50:58.238159,404718,1666392658,236158609,,"['joint_1', 'joint_2', 'joint_3']","(0.0458, -0.0047, 0.0608)",(),()
2022/10/21/16:50:58.265947,404719,1666392658,264941930,,"['joint_1', 'joint_2', 'joint_3']","(0.0458, -0.0049, 0.061)",(),()
2022/10/21/16:50:58.295086,404720,1666392658,293515920,,"['joint_1', 'joint_2', 'joint_3']","(0.0459, -0.005, 0.0613)",(),()
2022/10/21/16:50:58.323627,404721,1666392658,322194099,,"['joint_1', 'joint_2', 'joint_3']","(0.0459, -0.0052, 0.0615)",(),()
2022/10/21/16:50:58.352054,404722,1666392658,350883007,,"['joint_1', 'joint_2', 'joint_3']","(0.0459, -0.0053, 0.0618)",(),()
2022/10/21/16:50:58.382097,404723,1666392658,379666328,,"['joint_1', 'joint_2', 'joint_3']","(0.0459, -0.0055, 0.062)",(),()
2022/10/21/16:50:58.409964,404724,1666392658,408224821,,"['joint_1', 'joint_2', 'joint_3']","(0.0459, -0.0056, 0.0622)",(),()
2022/10/21/16:50:58.438098,404725,1666392658,436902761,,"['joint_1', 'joint_2', 'joint_3']","(0.0459, -0.0058, 0.0625)",(),()
2022/10/21/16:50:58.466851,404726,1666392658,465407371,,"['joint_1', 'joint_2', 'joint_3']","(0.046, -0.0059, 0.0627)",(),()
2022/10/21/16:50:58.495146,404727,1666392658,494163751,,"['joint_1', 'joint_2', 'joint_3']","(0.046, -0.006, 0.063)",(),()
2022/10/21/16:50:58.524424,404728,1666392658,523368358,,"['joint_1', 'joint_2', 'joint_3']","(0.046, -0.0062, 0.0632)",(),()
2022/10/21/16:50:58.552557,404729,1666392658,551690101,,"['joint_1', 'joint_2', 'joint_3']","(0.046, -0.0063, 0.0635)",(),()
2022/10/21/16:50:58.581401,404730,1666392658,580213308,,"['joint_1', 'joint_2', 'joint_3']","(0.046, -0.0065, 0.0637)",(),()
2022/10/21/16:50:58.610083,404731,1666392658,609000921,,"['joint_1', 'joint_2', 'joint_3']","(0.046, -0.0066, 0.064)",(),()
2022/10/21/16:50:58.638550,404732,1666392658,637470245,,"['joint_1', 'joint_2', 'joint_3']","(0.0461, -0.0068, 0.0642)",(),()
2022/10/21/16:50:58.667416,404733,1666392658,666194677,,"['joint_1', 'joint_2', 'joint_3']","(0.0461, -0.0069, 0.0645)",(),()
2022/10/21/16:50:58.696404,404734,1666392658,694950103,,"['joint_1', 'joint_2', 'joint_3']","(0.0461, -0.007, 0.0647)",(),()
2022/10/21/16:50:58.725060,404735,1666392658,723532915,,"['joint_1', 'joint_2', 'joint_3']","(0.0461, -0.0072, 0.065)",(),()
2022/10/21/16:50:58.753282,404736,1666392658,752171754,,"['joint_1', 'joint_2', 'joint_3']","(0.0461, -0.0073, 0.0652)",(),()
2022/10/21/16:50:58.785224,404737,1666392658,781860589,,"['joint_1', 'joint_2', 'joint_3']","(0.0462, -0.0075, 0.0655)",(),()
2022/10/21/16:50:58.811446,404738,1666392658,810154438,,"['joint_1', 'joint_2', 'joint_3']","(0.0462, -0.0076, 0.0657)",(),()
2022/10/21/16:50:58.840086,404739,1666392658,838583230,,"['joint_1', 'joint_2', 'joint_3']","(0.0462, -0.0078, 0.066)",(),()
2022/10/21/16:50:58.868366,404740,1666392658,867074489,,"['joint_1', 'joint_2', 'joint_3']","(0.0462, -0.0079, 0.0662)",(),()
2022/10/21/16:50:58.896861,404741,1666392658,895722389,,"['joint_1', 'joint_2', 'joint_3']","(0.0462, -0.0081, 0.0664)",(),()
2022/10/21/16:50:58.925747,404742,1666392658,924284696,,"['joint_1', 'joint_2', 'joint_3']","(0.0462, -0.0082, 0.0667)",(),()
2022/10/21/16:50:58.953848,404743,1666392658,953073501,,"['joint_1', 'joint_2', 'joint_3']","(0.0463, -0.0084, 0.0669)",(),()
2022/10/21/16:50:58.985568,404744,1666392658,981977701,,"['joint_1', 'joint_2', 'joint_3']","(0.0463, -0.0085, 0.0672)",(),()
2022/10/21/16:50:59.011776,404745,1666392659,10524749,,"['joint_1', 'joint_2', 'joint_3']","(0.0463, -0.0086, 0.0674)",(),()
2022/10/21/16:50:59.039711,404746,1666392659,39007425,,"['joint_1', 'joint_2', 'joint_3']","(0.0463, -0.0088, 0.0677)",(),()
2022/10/21/16:50:59.069342,404747,1666392659,68505525,,"['joint_1', 'joint_2', 'joint_3']","(0.0463, -0.0089, 0.0679)",(),()
2022/10/21/16:50:59.097453,404748,1666392659,96458196,,"['joint_1', 'joint_2', 'joint_3']","(0.0463, -0.0091, 0.0682)",(),()
2022/10/21/16:50:59.126551,404749,1666392659,124943733,,"['joint_1', 'joint_2', 'joint_3']","(0.0464, -0.0092, 0.0684)",(),()
2022/10/21/16:50:59.154841,404750,1666392659,153697252,,"['joint_1', 'joint_2', 'joint_3']","(0.0464, -0.0094, 0.0687)",(),()
2022/10/21/16:50:59.185235,404751,1666392659,182520627,,"['joint_1', 'joint_2', 'joint_3']","(0.0464, -0.0095, 0.0689)",(),()
2022/10/21/16:50:59.212034,404752,1666392659,211144208,,"['joint_1', 'joint_2', 'joint_3']","(0.0464, -0.0097, 0.0692)",(),()
2022/10/21/16:50:59.240919,404753,1666392659,239664077,,"['joint_1', 'joint_2', 'joint_3']","(0.0464, -0.0098, 0.0694)",(),()
2022/10/21/16:50:59.271036,404754,1666392659,268640518,,"['joint_1', 'joint_2', 'joint_3']","(0.0464, -0.0099, 0.0696)",(),()
2022/10/21/16:50:59.298708,404755,1666392659,297457933,,"['joint_1', 'joint_2', 'joint_3']","(0.0465, -0.0101, 0.0699)",(),()
2022/10/21/16:50:59.332230,404756,1666392659,326022386,,"['joint_1', 'joint_2', 'joint_3']","(0.0465, -0.0102, 0.0701)",(),()
2022/10/21/16:50:59.357767,404757,1666392659,356146574,,"['joint_1', 'joint_2', 'joint_3']","(0.0465, -0.0104, 0.0704)",(),()
2022/10/21/16:50:59.388021,404758,1666392659,387244224,,"['joint_1', 'joint_2', 'joint_3']","(0.0465, -0.0105, 0.0706)",(),()
2022/10/21/16:50:59.416870,404759,1666392659,415873765,,"['joint_1', 'joint_2', 'joint_3']","(0.0465, -0.0107, 0.0709)",(),()
2022/10/21/16:50:59.445433,404760,1666392659,444528818,,"['joint_1', 'joint_2', 'joint_3']","(0.0465, -0.0108, 0.0712)",(),()
2022/10/21/16:50:59.474787,404761,1666392659,473206520,,"['joint_1', 'joint_2', 'joint_3']","(0.0466, -0.011, 0.0714)",(),()
2022/10/21/16:50:59.502967,404762,1666392659,502046108,,"['joint_1', 'joint_2', 'joint_3']","(0.0466, -0.0111, 0.0716)",(),()
2022/10/21/16:50:59.531734,404763,1666392659,530618906,,"['joint_1', 'joint_2', 'joint_3']","(0.0466, -0.0113, 0.0719)",(),()
2022/10/21/16:50:59.560406,404764,1666392659,559164047,,"['joint_1', 'joint_2', 'joint_3']","(0.0466, -0.0114, 0.0721)",(),()
2022/10/21/16:50:59.588867,404765,1666392659,587872028,,"['joint_1', 'joint_2', 'joint_3']","(0.0466, -0.0115, 0.0724)",(),()
2022/10/21/16:50:59.617661,404766,1666392659,616652011,,"['joint_1', 'joint_2', 'joint_3']","(0.0466, -0.0117, 0.0726)",(),()
2022/10/21/16:50:59.646620,404767,1666392659,645308971,,"['joint_1', 'joint_2', 'joint_3']","(0.0467, -0.0118, 0.0729)",(),()
2022/10/21/16:50:59.675459,404768,1666392659,674075603,,"['joint_1', 'joint_2', 'joint_3']","(0.0467, -0.012, 0.0731)",(),()
2022/10/21/16:50:59.704091,404769,1666392659,702671527,,"['joint_1', 'joint_2', 'joint_3']","(0.0467, -0.0121, 0.0734)",(),()
2022/10/21/16:50:59.732309,404770,1666392659,731301069,,"['joint_1', 'joint_2', 'joint_3']","(0.0467, -0.0123, 0.0736)",(),()
2022/10/21/16:50:59.761464,404771,1666392659,760070800,,"['joint_1', 'joint_2', 'joint_3']","(0.0467, -0.0124, 0.0739)",(),()
2022/10/21/16:50:59.789650,404772,1666392659,788633108,,"['joint_1', 'joint_2', 'joint_3']","(0.0468, -0.0126, 0.0741)",(),()
2022/10/21/16:50:59.818585,404773,1666392659,817322254,,"['joint_1', 'joint_2', 'joint_3']","(0.0468, -0.0127, 0.0744)",(),()
2022/10/21/16:50:59.848054,404774,1666392659,846045494,,"['joint_1', 'joint_2', 'joint_3']","(0.0468, -0.0128, 0.0746)",(),()
2022/10/21/16:50:59.875815,404775,1666392659,874693632,,"['joint_1', 'joint_2', 'joint_3']","(0.0468, -0.013, 0.0749)",(),()
2022/10/21/16:50:59.904951,404776,1666392659,903295278,,"['joint_1', 'joint_2', 'joint_3']","(0.0468, -0.0131, 0.0751)",(),()
2022/10/21/16:50:59.933743,404777,1666392659,932179927,,"['joint_1', 'joint_2', 'joint_3']","(0.0468, -0.0133, 0.0753)",(),()
2022/10/21/16:50:59.961483,404778,1666392659,960639476,,"['joint_1', 'joint_2', 'joint_3']","(0.0469, -0.0134, 0.0756)",(),()
2022/10/21/16:50:59.990030,404779,1666392659,989340305,,"['joint_1', 'joint_2', 'joint_3']","(0.0469, -0.0136, 0.0758)",(),()
2022/10/21/16:51:00.019401,404780,1666392660,18035411,,"['joint_1', 'joint_2', 'joint_3']","(0.0469, -0.0137, 0.0761)",(),()
2022/10/21/16:51:00.047974,404781,1666392660,46618461,,"['joint_1', 'joint_2', 'joint_3']","(0.0469, -0.0139, 0.0763)",(),()
2022/10/21/16:51:00.076811,404782,1666392660,75428009,,"['joint_1', 'joint_2', 'joint_3']","(0.0469, -0.014, 0.0766)",(),()
2022/10/21/16:51:00.105453,404783,1666392660,104038476,,"['joint_1', 'joint_2', 'joint_3']","(0.0469, -0.0141, 0.0768)",(),()
2022/10/21/16:51:00.133659,404784,1666392660,132663488,,"['joint_1', 'joint_2', 'joint_3']","(0.047, -0.0143, 0.0771)",(),()
2022/10/21/16:51:00.163643,404785,1666392660,161746263,,"['joint_1', 'joint_2', 'joint_3']","(0.047, -0.0144, 0.0773)",(),()
2022/10/21/16:51:00.191155,404786,1666392660,190226078,,"['joint_1', 'joint_2', 'joint_3']","(0.047, -0.0146, 0.0776)",(),()
2022/10/21/16:51:00.219985,404787,1666392660,218828201,,"['joint_1', 'joint_2', 'joint_3']","(0.047, -0.0147, 0.0778)",(),()
2022/10/21/16:51:00.249959,404788,1666392660,247889995,,"['joint_1', 'joint_2', 'joint_3']","(0.047, -0.0149, 0.0781)",(),()
2022/10/21/16:51:00.277878,404789,1666392660,276117801,,"['joint_1', 'joint_2', 'joint_3']","(0.047, -0.015, 0.0783)",(),()
2022/10/21/16:51:00.305718,404790,1666392660,304879188,,"['joint_1', 'joint_2', 'joint_3']","(0.0471, -0.0152, 0.0786)",(),()
2022/10/21/16:51:00.334673,404791,1666392660,333597898,,"['joint_1', 'joint_2', 'joint_3']","(0.0471, -0.0153, 0.0788)",(),()
2022/10/21/16:51:00.362803,404792,1666392660,362096309,,"['joint_1', 'joint_2', 'joint_3']","(0.0471, -0.0154, 0.079)",(),()
2022/10/21/16:51:00.392373,404793,1666392660,390715360,,"['joint_1', 'joint_2', 'joint_3']","(0.0471, -0.0156, 0.0793)",(),()
2022/10/21/16:51:00.420676,404794,1666392660,419519424,,"['joint_1', 'joint_2', 'joint_3']","(0.0471, -0.0157, 0.0795)",(),()
2022/10/21/16:51:00.449951,404795,1666392660,448188781,,"['joint_1', 'joint_2', 'joint_3']","(0.0471, -0.0159, 0.0798)",(),()
2022/10/21/16:51:00.477849,404796,1666392660,476887702,,"['joint_1', 'joint_2', 'joint_3']","(0.0472, -0.016, 0.08)",(),()
2022/10/21/16:51:00.507170,404797,1666392660,505842447,,"['joint_1', 'joint_2', 'joint_3']","(0.0472, -0.0162, 0.0803)",(),()
2022/10/21/16:51:00.535546,404798,1666392660,534207582,,"['joint_1', 'joint_2', 'joint_3']","(0.0472, -0.0163, 0.0805)",(),()
2022/10/21/16:51:00.564001,404799,1666392660,563027381,,"['joint_1', 'joint_2', 'joint_3']","(0.0472, -0.0165, 0.0808)",(),()
2022/10/21/16:51:00.592543,404800,1666392660,591536045,,"['joint_1', 'joint_2', 'joint_3']","(0.0472, -0.0166, 0.081)",(),()
2022/10/21/16:51:00.621417,404801,1666392660,620282888,,"['joint_1', 'joint_2', 'joint_3']","(0.0472, -0.0167, 0.0813)",(),()
2022/10/21/16:51:00.650527,404802,1666392660,648928403,,"['joint_1', 'joint_2', 'joint_3']","(0.0473, -0.0169, 0.0815)",(),()
2022/10/21/16:51:00.679268,404803,1666392660,677622318,,"['joint_1', 'joint_2', 'joint_3']","(0.0473, -0.017, 0.0818)",(),()
2022/10/21/16:51:00.707430,404804,1666392660,706273078,,"['joint_1', 'joint_2', 'joint_3']","(0.0473, -0.0172, 0.082)",(),()
2022/10/21/16:51:00.736426,404805,1666392660,734904050,,"['joint_1', 'joint_2', 'joint_3']","(0.0473, -0.0173, 0.0823)",(),()
2022/10/21/16:51:00.764337,404806,1666392660,763579368,,"['joint_1', 'joint_2', 'joint_3']","(0.0473, -0.0175, 0.0825)",(),()
2022/10/21/16:51:00.793551,404807,1666392660,792253732,,"['joint_1', 'joint_2', 'joint_3']","(0.0473, -0.0176, 0.0827)",(),()
2022/10/21/16:51:00.821586,404808,1666392660,820861577,,"['joint_1', 'joint_2', 'joint_3']","(0.0474, -0.0178, 0.083)",(),()
2022/10/21/16:51:00.851501,404809,1666392660,849594116,,"['joint_1', 'joint_2', 'joint_3']","(0.0474, -0.0179, 0.0832)",(),()
2022/10/21/16:51:00.879248,404810,1666392660,878422021,,"['joint_1', 'joint_2', 'joint_3']","(0.0474, -0.018, 0.0835)",(),()
2022/10/21/16:51:00.908597,404811,1666392660,907148838,,"['joint_1', 'joint_2', 'joint_3']","(0.0474, -0.0182, 0.0837)",(),()
2022/10/21/16:51:00.936285,404812,1666392660,935584545,,"['joint_1', 'joint_2', 'joint_3']","(0.0474, -0.0183, 0.084)",(),()
2022/10/21/16:51:00.965577,404813,1666392660,964264392,,"['joint_1', 'joint_2', 'joint_3']","(0.0475, -0.0185, 0.0842)",(),()
2022/10/21/16:51:00.994002,404814,1666392660,993086099,,"['joint_1', 'joint_2', 'joint_3']","(0.0475, -0.0186, 0.0845)",(),()
2022/10/21/16:51:01.022624,404815,1666392661,21692514,,"['joint_1', 'joint_2', 'joint_3']","(0.0475, -0.0188, 0.0847)",(),()
2022/10/21/16:51:01.053034,404816,1666392661,50755023,,"['joint_1', 'joint_2', 'joint_3']","(0.0475, -0.0189, 0.085)",(),()
2022/10/21/16:51:01.080914,404817,1666392661,79702854,,"['joint_1', 'joint_2', 'joint_3']","(0.0475, -0.0191, 0.0852)",(),()
2022/10/21/16:51:01.112617,404818,1666392661,111620664,,"['joint_1', 'joint_2', 'joint_3']","(0.0475, -0.0192, 0.0855)",(),()
2022/10/21/16:51:01.141355,404819,1666392661,140394687,,"['joint_1', 'joint_2', 'joint_3']","(0.0476, -0.0194, 0.0857)",(),()
2022/10/21/16:51:01.170312,404820,1666392661,169069290,,"['joint_1', 'joint_2', 'joint_3']","(0.0476, -0.0195, 0.086)",(),()
2022/10/21/16:51:01.199250,404821,1666392661,197774648,,"['joint_1', 'joint_2', 'joint_3']","(0.0476, -0.0197, 0.0862)",(),()
2022/10/21/16:51:01.227335,404822,1666392661,226383686,,"['joint_1', 'joint_2', 'joint_3']","(0.0476, -0.0198, 0.0865)",(),()
2022/10/21/16:51:01.255740,404823,1666392661,255115032,,"['joint_1', 'joint_2', 'joint_3']","(0.0476, -0.0199, 0.0867)",(),()
2022/10/21/16:51:01.285151,404824,1666392661,283813238,,"['joint_1', 'joint_2', 'joint_3']","(0.0476, -0.0201, 0.087)",(),()
2022/10/21/16:51:01.313940,404825,1666392661,312570810,,"['joint_1', 'joint_2', 'joint_3']","(0.0477, -0.0202, 0.0872)",(),()
2022/10/21/16:51:01.342062,404826,1666392661,341200828,,"['joint_1', 'joint_2', 'joint_3']","(0.0477, -0.0204, 0.0875)",(),()
2022/10/21/16:51:01.371966,404827,1666392661,370106697,,"['joint_1', 'joint_2', 'joint_3']","(0.0477, -0.0205, 0.0877)",(),()
2022/10/21/16:51:01.400486,404828,1666392661,399170875,,"['joint_1', 'joint_2', 'joint_3']","(0.0477, -0.0207, 0.088)",(),()
2022/10/21/16:51:01.428490,404829,1666392661,427291393,,"['joint_1', 'joint_2', 'joint_3']","(0.0477, -0.0208, 0.0882)",(),()
2022/10/21/16:51:01.457106,404830,1666392661,455933094,,"['joint_1', 'joint_2', 'joint_3']","(0.0477, -0.021, 0.0884)",(),()
2022/10/21/16:51:01.485757,404831,1666392661,484552860,,"['joint_1', 'joint_2', 'joint_3']","(0.0478, -0.0211, 0.0887)",(),()
2022/10/21/16:51:01.514502,404832,1666392661,513195514,,"['joint_1', 'joint_2', 'joint_3']","(0.0478, -0.0212, 0.0889)",(),()
2022/10/21/16:51:01.542923,404833,1666392661,541928291,,"['joint_1', 'joint_2', 'joint_3']","(0.0478, -0.0214, 0.0892)",(),()
2022/10/21/16:51:01.571599,404834,1666392661,570583820,,"['joint_1', 'joint_2', 'joint_3']","(0.0478, -0.0215, 0.0894)",(),()
2022/10/21/16:51:01.600004,404835,1666392661,599208354,,"['joint_1', 'joint_2', 'joint_3']","(0.0478, -0.0217, 0.0897)",(),()
2022/10/21/16:51:01.628885,404836,1666392661,627919435,,"['joint_1', 'joint_2', 'joint_3']","(0.0478, -0.0218, 0.0899)",(),()
2022/10/21/16:51:01.657655,404837,1666392661,656716823,,"['joint_1', 'joint_2', 'joint_3']","(0.0479, -0.022, 0.0902)",(),()
