rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,wfs
1666980462683943459,,153,,1666980462,683633804,'',0.1899999976158142,0.0,7.699999809265137
1666980462734158907,,154,,1666980462,733788967,'',0.1899999976158142,0.0,7.699999809265137
1666980462739332030,,155,,1666980462,738897562,'',0.1899999976158142,0.0,7.699999809265137
1666980462784371877,,156,,1666980462,784159421,'',0.1899999976158142,0.0,7.699999809265137
1666980462834638503,,157,,1666980462,834330797,'',0.1899999976158142,0.0,7.699999809265137
1666980462884766149,,158,,1666980462,884352684,'',0.1899999976158142,0.0,7.699999809265137
1666980462934695101,,159,,1666980462,934333801,'',0.1899999976158142,0.0,7.699999809265137
1666980462984712415,,160,,1666980462,984439373,'',0.1899999976158142,0.0,7.699999809265137
1666980463035250932,,161,,1666980463,34767150,'',0.1899999976158142,0.0,7.699999809265137
1666980463085671142,,162,,1666980463,85192680,'',0.1899999976158142,0.0,7.699999809265137
1666980463128545510,,163,,1666980463,128154993,'',0.1899999976158142,0.0,7.699999809265137
1666980463136004266,,164,,1666980463,135593175,'',0.1899999976158142,0.0,7.699999809265137
1666980463143434345,,165,,1666980463,143169164,'',0.1899999976158142,0.0,7.699999809265137
1666980463185486496,,166,,1666980463,185247182,'',0.1899999976158142,0.0,7.699999809265137
1666980463235912440,,167,,1666980463,235509157,'',0.20999999344348907,0.0,7.699999809265137
1666980463285931786,,168,,1666980463,285587787,'',0.20999999344348907,0.0,7.699999809265137
1666980463336170533,,169,,1666980463,335922956,'',0.20999999344348907,0.0,7.699999809265137
1666980463386632006,,170,,1666980463,386339426,'',0.20999999344348907,0.0,7.699999809265137
1666980463437582570,,171,,1666980463,437273502,'',0.20999999344348907,0.0,7.699999809265137
1666980463444672701,,172,,1666980463,444339275,'',0.20999999344348907,0.0,7.699999809265137
1666980463487002976,,173,,1666980463,486677408,'',0.20999999344348907,0.0,7.699999809265137
1666980463537401858,,174,,1666980463,537163019,'',0.20999999344348907,0.0,7.699999809265137
1666980463587174955,,175,,1666980463,586852312,'',0.20999999344348907,0.0,7.699999809265137
1666980463637931908,,176,,1666980463,637568712,'',0.20999999344348907,0.0,7.699999809265137
1666980463687651725,,177,,1666980463,687335491,'',0.20999999344348907,0.0,7.699999809265137
1666980463737772611,,178,,1666980463,737407207,'',0.20000000298023224,0.0,7.699999809265137
