time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2022/10/25/13:50:44.479650,113314,1666727444,478390455,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0131, 0.0432)",(),()
2022/10/25/13:50:44.507831,113315,1666727444,506811141,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0131, 0.0432)",(),()
2022/10/25/13:50:44.537772,113316,1666727444,535555362,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.013, 0.0432)",(),()
2022/10/25/13:50:44.564909,113317,1666727444,564105272,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0129, 0.0432)",(),()
2022/10/25/13:50:44.602460,113318,1666727444,601024627,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0128, 0.0432)",(),()
2022/10/25/13:50:44.630336,113319,1666727444,629702568,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0128, 0.0432)",(),()
2022/10/25/13:50:44.659626,113320,1666727444,658651351,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0127, 0.0432)",(),()
2022/10/25/13:50:44.688174,113321,1666727444,687107324,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0126, 0.0432)",(),()
2022/10/25/13:50:44.716858,113322,1666727444,715650558,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0125, 0.0432)",(),()
2022/10/25/13:50:44.745588,113323,1666727444,744405508,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0125, 0.0432)",(),()
2022/10/25/13:50:44.774293,113324,1666727444,773215770,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0124, 0.0432)",(),()
2022/10/25/13:50:44.802539,113325,1666727444,801711797,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0123, 0.0432)",(),()
2022/10/25/13:50:44.831265,113326,1666727444,830327272,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0123, 0.0432)",(),()
2022/10/25/13:50:44.862742,113327,1666727444,859516382,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0122, 0.0432)",(),()
2022/10/25/13:50:44.891510,113328,1666727444,889866352,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0121, 0.0432)",(),()
2022/10/25/13:50:44.917723,113329,1666727444,916881322,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.012, 0.0432)",(),()
2022/10/25/13:50:44.945968,113330,1666727444,945174455,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.012, 0.0432)",(),()
2022/10/25/13:50:44.982985,113331,1666727444,982158184,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0119, 0.0432)",(),()
2022/10/25/13:50:45.011272,113332,1666727445,10638236,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0118, 0.0432)",(),()
2022/10/25/13:50:45.040675,113333,1666727445,39239883,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0117, 0.0432)",(),()
2022/10/25/13:50:45.069527,113334,1666727445,68228244,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0117, 0.0432)",(),()
2022/10/25/13:50:45.098236,113335,1666727445,97034215,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0116, 0.0432)",(),()
2022/10/25/13:50:45.126478,113336,1666727445,125348806,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0115, 0.0432)",(),()
2022/10/25/13:50:45.155047,113337,1666727445,153998136,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0114, 0.0432)",(),()
2022/10/25/13:50:45.184013,113338,1666727445,182712078,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0114, 0.0432)",(),()
2022/10/25/13:50:45.213233,113339,1666727445,211370944,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0113, 0.0432)",(),()
2022/10/25/13:50:45.241133,113340,1666727445,240079402,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0112, 0.0432)",(),()
2022/10/25/13:50:45.269454,113341,1666727445,268697023,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0111, 0.0432)",(),()
2022/10/25/13:50:45.298863,113342,1666727445,297471761,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0111, 0.0432)",(),()
2022/10/25/13:50:45.327670,113343,1666727445,326336622,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.011, 0.0432)",(),()
2022/10/25/13:50:45.355603,113344,1666727445,354788064,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0109, 0.0432)",(),()
2022/10/25/13:50:45.392607,113345,1666727445,391600608,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0108, 0.0432)",(),()
2022/10/25/13:50:45.421962,113346,1666727445,420307397,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0108, 0.0432)",(),()
2022/10/25/13:50:45.450852,113347,1666727445,448964834,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0107, 0.0432)",(),()
2022/10/25/13:50:45.478705,113348,1666727445,477566957,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0106, 0.0432)",(),()
2022/10/25/13:50:45.509871,113349,1666727445,506639957,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0105, 0.0432)",(),()
2022/10/25/13:50:45.538007,113350,1666727445,535512924,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0105, 0.0432)",(),()
2022/10/25/13:50:45.565156,113351,1666727445,563709974,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0104, 0.0432)",(),()
2022/10/25/13:50:45.594153,113352,1666727445,592410087,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0103, 0.0432)",(),()
2022/10/25/13:50:45.622349,113353,1666727445,620878934,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0102, 0.0432)",(),()
2022/10/25/13:50:45.651025,113354,1666727445,649772405,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0102, 0.0432)",(),()
2022/10/25/13:50:45.679240,113355,1666727445,678329944,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0101, 0.0432)",(),()
2022/10/25/13:50:45.708617,113356,1666727445,707143306,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.01, 0.0432)",(),()
2022/10/25/13:50:45.736256,113357,1666727445,735635757,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.01, 0.0432)",(),()
2022/10/25/13:50:45.773428,113358,1666727445,772496938,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0099, 0.0432)",(),()
2022/10/25/13:50:45.803092,113359,1666727445,801305532,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0098, 0.0432)",(),()
2022/10/25/13:50:45.830903,113360,1666727445,829812049,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0097, 0.0432)",(),()
2022/10/25/13:50:45.860101,113361,1666727445,858599185,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0096, 0.0432)",(),()
2022/10/25/13:50:45.888090,113362,1666727445,887192249,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0096, 0.0432)",(),()
2022/10/25/13:50:45.916913,113363,1666727445,915808200,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0095, 0.0432)",(),()
2022/10/25/13:50:45.945309,113364,1666727445,944494247,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0094, 0.0432)",(),()
2022/10/25/13:50:45.974615,113365,1666727445,973626375,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0094, 0.0432)",(),()
2022/10/25/13:50:46.003851,113366,1666727446,2911567,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0093, 0.0432)",(),()
2022/10/25/13:50:46.032321,113367,1666727446,30810356,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0092, 0.0432)",(),()
2022/10/25/13:50:46.060707,113368,1666727446,59469938,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0091, 0.0432)",(),()
2022/10/25/13:50:46.088934,113369,1666727446,87941169,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0091, 0.0432)",(),()
2022/10/25/13:50:46.118414,113370,1666727446,116515159,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.009, 0.0432)",(),()
2022/10/25/13:50:46.145896,113371,1666727446,145157098,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0089, 0.0432)",(),()
2022/10/25/13:50:46.183000,113372,1666727446,182170391,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0088, 0.0432)",(),()
2022/10/25/13:50:46.211763,113373,1666727446,210836172,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0088, 0.0432)",(),()
2022/10/25/13:50:46.241120,113374,1666727446,239785671,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0087, 0.0432)",(),()
2022/10/25/13:50:46.269302,113375,1666727446,268233299,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0086, 0.0432)",(),()
2022/10/25/13:50:46.297676,113376,1666727446,296880483,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0085, 0.0432)",(),()
2022/10/25/13:50:46.326286,113377,1666727446,325547456,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0085, 0.0432)",(),()
2022/10/25/13:50:46.355552,113378,1666727446,354856252,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0084, 0.0432)",(),()
2022/10/25/13:50:46.383729,113379,1666727446,382967948,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0083, 0.0432)",(),()
2022/10/25/13:50:46.412792,113380,1666727446,411532878,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0082, 0.0432)",(),()
2022/10/25/13:50:46.441696,113381,1666727446,440290212,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0082, 0.0432)",(),()
2022/10/25/13:50:46.469661,113382,1666727446,468831300,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0081, 0.0432)",(),()
2022/10/25/13:50:46.498325,113383,1666727446,497501611,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.008, 0.0432)",(),()
2022/10/25/13:50:46.528342,113384,1666727446,526304721,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.008, 0.0432)",(),()
2022/10/25/13:50:46.563890,113385,1666727446,563136577,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0079, 0.0432)",(),()
2022/10/25/13:50:46.592979,113386,1666727446,591774463,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0078, 0.0432)",(),()
2022/10/25/13:50:46.621646,113387,1666727446,620529890,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0077, 0.0432)",(),()
2022/10/25/13:50:46.650765,113388,1666727446,649305582,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0076, 0.0432)",(),()
2022/10/25/13:50:46.678487,113389,1666727446,677811622,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0076, 0.0432)",(),()
2022/10/25/13:50:46.708009,113390,1666727446,706729173,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0075, 0.0432)",(),()
2022/10/25/13:50:46.736125,113391,1666727446,735212326,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0074, 0.0432)",(),()
2022/10/25/13:50:46.765037,113392,1666727446,763805150,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0074, 0.0432)",(),()
2022/10/25/13:50:46.797670,113393,1666727446,792814493,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0073, 0.0432)",(),()
2022/10/25/13:50:46.824720,113394,1666727446,823247671,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0072, 0.0432)",(),()
2022/10/25/13:50:46.855155,113395,1666727446,854240417,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0071, 0.0432)",(),()
2022/10/25/13:50:46.883581,113396,1666727446,882826328,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.007, 0.0432)",(),()
2022/10/25/13:50:46.912642,113397,1666727446,911410570,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.007, 0.0432)",(),()
2022/10/25/13:50:46.949246,113398,1666727446,948208808,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0069, 0.0432)",(),()
2022/10/25/13:50:46.978761,113399,1666727446,977035760,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0068, 0.0432)",(),()
2022/10/25/13:50:47.006846,113400,1666727447,5535125,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0067, 0.0432)",(),()
2022/10/25/13:50:47.034869,113401,1666727447,34264326,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0067, 0.0432)",(),()
2022/10/25/13:50:47.064572,113402,1666727447,63042879,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0066, 0.0432)",(),()
2022/10/25/13:50:47.092726,113403,1666727447,91537952,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0065, 0.0432)",(),()
2022/10/25/13:50:47.121585,113404,1666727447,120907545,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0064, 0.0432)",(),()
2022/10/25/13:50:47.149959,113405,1666727447,148954868,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0064, 0.0432)",(),()
2022/10/25/13:50:47.181416,113406,1666727447,177757263,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0063, 0.0432)",(),()
2022/10/25/13:50:47.207678,113407,1666727447,206741333,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0062, 0.0432)",(),()
2022/10/25/13:50:47.235843,113408,1666727447,235000371,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0062, 0.0432)",(),()
2022/10/25/13:50:47.266779,113409,1666727447,263863801,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0061, 0.0432)",(),()
2022/10/25/13:50:47.294186,113410,1666727447,293051242,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.006, 0.0432)",(),()
2022/10/25/13:50:47.321820,113411,1666727447,321211576,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0059, 0.0432)",(),()
2022/10/25/13:50:47.358865,113412,1666727447,357916593,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0058, 0.0432)",(),()
2022/10/25/13:50:47.388108,113413,1666727447,386618137,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0058, 0.0432)",(),()
2022/10/25/13:50:47.416598,113414,1666727447,415446519,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0057, 0.0432)",(),()
2022/10/25/13:50:47.444609,113415,1666727447,443941831,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0056, 0.0432)",(),()
2022/10/25/13:50:47.473446,113416,1666727447,472627162,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0056, 0.0432)",(),()
2022/10/25/13:50:47.502137,113417,1666727447,501190662,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0055, 0.0432)",(),()
2022/10/25/13:50:47.530979,113418,1666727447,529836893,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0054, 0.0432)",(),()
2022/10/25/13:50:47.560731,113419,1666727447,558830738,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0053, 0.0432)",(),()
2022/10/25/13:50:47.588718,113420,1666727447,587695121,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0053, 0.0432)",(),()
2022/10/25/13:50:47.617161,113421,1666727447,615994691,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0052, 0.0432)",(),()
2022/10/25/13:50:47.646725,113422,1666727447,644824743,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0051, 0.0432)",(),()
2022/10/25/13:50:47.675293,113423,1666727447,674047946,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.005, 0.0432)",(),()
2022/10/25/13:50:47.703244,113424,1666727447,702183961,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.005, 0.0432)",(),()
2022/10/25/13:50:47.741096,113425,1666727447,739243984,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0049, 0.0432)",(),()
2022/10/25/13:50:47.768810,113426,1666727447,767605543,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0048, 0.0432)",(),()
2022/10/25/13:50:47.797063,113427,1666727447,796183824,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0047, 0.0432)",(),()
2022/10/25/13:50:47.825979,113428,1666727447,824862957,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0047, 0.0432)",(),()
2022/10/25/13:50:47.855320,113429,1666727447,854241609,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0046, 0.0432)",(),()
2022/10/25/13:50:47.884034,113430,1666727447,882307291,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0045, 0.0432)",(),()
2022/10/25/13:50:47.912055,113431,1666727447,910941362,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0044, 0.0432)",(),()
2022/10/25/13:50:47.940540,113432,1666727447,939628601,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0044, 0.0432)",(),()
2022/10/25/13:50:47.969364,113433,1666727447,968251466,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0043, 0.0432)",(),()
2022/10/25/13:50:47.999172,113434,1666727447,997254848,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0042, 0.0432)",(),()
2022/10/25/13:50:48.027327,113435,1666727448,25578022,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0042, 0.0432)",(),()
2022/10/25/13:50:48.054924,113436,1666727448,54225921,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0041, 0.0432)",(),()
2022/10/25/13:50:48.085151,113437,1666727448,82938671,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.004, 0.0432)",(),()
2022/10/25/13:50:48.112637,113438,1666727448,111667633,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0039, 0.0432)",(),()
2022/10/25/13:50:48.149737,113439,1666727448,148577690,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0038, 0.0432)",(),()
2022/10/25/13:50:48.178164,113440,1666727448,177216529,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0038, 0.0432)",(),()
2022/10/25/13:50:48.207455,113441,1666727448,205799818,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0037, 0.0432)",(),()
2022/10/25/13:50:48.236493,113442,1666727448,234612941,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0036, 0.0432)",(),()
2022/10/25/13:50:48.264635,113443,1666727448,263151884,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0035, 0.0432)",(),()
2022/10/25/13:50:48.292742,113444,1666727448,291897058,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0035, 0.0432)",(),()
2022/10/25/13:50:48.321520,113445,1666727448,320533752,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0034, 0.0432)",(),()
2022/10/25/13:50:48.351119,113446,1666727448,349126815,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0033, 0.0432)",(),()
2022/10/25/13:50:48.379649,113447,1666727448,377835512,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0033, 0.0432)",(),()
2022/10/25/13:50:48.408305,113448,1666727448,406685113,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0032, 0.0432)",(),()
2022/10/25/13:50:48.436444,113449,1666727448,435247182,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0031, 0.0432)",(),()
2022/10/25/13:50:48.465008,113450,1666727448,463948965,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.003, 0.0432)",(),()
2022/10/25/13:50:48.493516,113451,1666727448,492591142,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.003, 0.0432)",(),()
2022/10/25/13:50:48.530834,113452,1666727448,529487133,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0029, 0.0432)",(),()
2022/10/25/13:50:48.559224,113453,1666727448,558099031,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0028, 0.0432)",(),()
2022/10/25/13:50:48.588574,113454,1666727448,587021589,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0027, 0.0432)",(),()
2022/10/25/13:50:48.617557,113455,1666727448,616035938,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0027, 0.0432)",(),()
2022/10/25/13:50:48.645860,113456,1666727448,644309282,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0026, 0.0432)",(),()
2022/10/25/13:50:48.673940,113457,1666727448,672914981,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0025, 0.0432)",(),()
2022/10/25/13:50:48.703445,113458,1666727448,701522827,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0024, 0.0432)",(),()
2022/10/25/13:50:48.733706,113459,1666727448,730437040,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0024, 0.0432)",(),()
2022/10/25/13:50:48.760642,113460,1666727448,758908510,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0023, 0.0432)",(),()
2022/10/25/13:50:48.789051,113461,1666727448,787716865,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0022, 0.0432)",(),()
2022/10/25/13:50:48.817125,113462,1666727448,816223144,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0021, 0.0432)",(),()
2022/10/25/13:50:48.845771,113463,1666727448,844907522,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0021, 0.0432)",(),()
2022/10/25/13:50:48.875665,113464,1666727448,873674869,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.002, 0.0432)",(),()
2022/10/25/13:50:48.903593,113465,1666727448,902297973,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0019, 0.0432)",(),()
2022/10/25/13:50:48.940538,113466,1666727448,939170122,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0018, 0.0432)",(),()
2022/10/25/13:50:48.969127,113467,1666727448,967890739,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0018, 0.0432)",(),()
2022/10/25/13:50:48.997492,113468,1666727448,996508836,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0017, 0.0432)",(),()
2022/10/25/13:50:49.026241,113469,1666727449,25090932,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0016, 0.0432)",(),()
2022/10/25/13:50:49.055245,113470,1666727449,53860425,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0015, 0.0432)",(),()
2022/10/25/13:50:49.084290,113471,1666727449,82551479,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0015, 0.0432)",(),()
2022/10/25/13:50:49.112742,113472,1666727449,111149072,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0014, 0.0432)",(),()
2022/10/25/13:50:49.140847,113473,1666727449,139896154,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0013, 0.0432)",(),()
2022/10/25/13:50:49.169784,113474,1666727449,168742656,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0013, 0.0432)",(),()
2022/10/25/13:50:49.198381,113475,1666727449,197239875,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0012, 0.0432)",(),()
2022/10/25/13:50:49.226620,113476,1666727449,225822925,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0011, 0.0432)",(),()
2022/10/25/13:50:49.256399,113477,1666727449,254690885,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.001, 0.0432)",(),()
2022/10/25/13:50:49.284550,113478,1666727449,283239603,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.001, 0.0432)",(),()
2022/10/25/13:50:49.321630,113479,1666727449,320088624,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0009, 0.0432)",(),()
2022/10/25/13:50:49.351140,113480,1666727449,348682165,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0008, 0.0432)",(),()
2022/10/25/13:50:49.378613,113481,1666727449,377356767,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0007, 0.0432)",(),()
2022/10/25/13:50:49.407197,113482,1666727449,406063079,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0006, 0.0432)",(),()
2022/10/25/13:50:49.435837,113483,1666727449,434802770,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0006, 0.0432)",(),()
2022/10/25/13:50:49.465945,113484,1666727449,463417530,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0005, 0.0432)",(),()
2022/10/25/13:50:49.493987,113485,1666727449,492636203,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0004, 0.0432)",(),()
2022/10/25/13:50:49.521984,113486,1666727449,520799160,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0004, 0.0432)",(),()
2022/10/25/13:50:49.550704,113487,1666727449,549431562,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0003, 0.0432)",(),()
2022/10/25/13:50:49.581887,113488,1666727449,578468561,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0002, 0.0432)",(),()
2022/10/25/13:50:49.608294,113489,1666727449,607043266,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0001, 0.0432)",(),()
2022/10/25/13:50:49.636186,113490,1666727449,635454416,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, -0.0001, 0.0432)",(),()
2022/10/25/13:50:49.665228,113491,1666727449,664020061,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0, 0.0432)",(),()
2022/10/25/13:50:49.693738,113492,1666727449,692764997,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0001, 0.0432)",(),()
2022/10/25/13:50:49.730572,113493,1666727449,729575395,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0002, 0.0432)",(),()
2022/10/25/13:50:49.759631,113494,1666727449,758450508,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0002, 0.0432)",(),()
2022/10/25/13:50:49.788305,113495,1666727449,786962509,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0003, 0.0432)",(),()
2022/10/25/13:50:49.817644,113496,1666727449,815659284,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0004, 0.0432)",(),()
2022/10/25/13:50:49.845101,113497,1666727449,844275712,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0005, 0.0432)",(),()
2022/10/25/13:50:49.874259,113498,1666727449,872940540,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0005, 0.0432)",(),()
2022/10/25/13:50:49.903753,113499,1666727449,902047634,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0006, 0.0432)",(),()
2022/10/25/13:50:49.931562,113500,1666727449,930389404,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0007, 0.0432)",(),()
2022/10/25/13:50:49.959883,113501,1666727449,959015607,,"['joint_1', 'joint_2', 'joint_3']","(0.0521, 0.0008, 0.0432)",(),()
