time,robot_x_axis,robot_y_axis,robot_z_axis
1661978512051918745,0.0663,-0.0277,0.009
1661978512080603599,0.0663,-0.0277,0.009
1661978512109390020,0.0663,-0.0276,0.009
1661978512137982606,0.0663,-0.0275,0.009
1661978512166985273,0.0663,-0.0274,0.009
1661978512195553541,0.0663,-0.0274,0.009
1661978512223963022,0.0663,-0.0273,0.009
1661978512252733707,0.0663,-0.0272,0.009
1661978512281353712,0.0663,-0.0271,0.009
1661978512310265064,0.0663,-0.0271,0.009
1661978512338814020,0.0663,-0.027,0.009
1661978512367417573,0.0663,-0.0269,0.009
1661978512396167278,0.0663,-0.0269,0.009
1661978512432888984,0.0663,-0.0268,0.009
1661978512461620569,0.0663,-0.0267,0.009
1661978512490433216,0.0663,-0.0266,0.009
1661978512519124269,0.0663,-0.0265,0.009
1661978512547782421,0.0663,-0.0265,0.009
1661978512576344251,0.0663,-0.0264,0.009
1661978512605024099,0.0663,-0.0263,0.009
1661978512633665323,0.0663,-0.0263,0.009
1661978512662762641,0.0663,-0.0262,0.009
