time,robot_x_axis,robot_y_axis,robot_z_axis
1661981653034496068,0.0863,-0.0296,0.008
1661981653083499670,0.0863,-0.0295,0.008
1661981653141032934,0.0863,-0.0293,0.008
1661981653193925857,0.0863,-0.0292,0.008
1661981653243219375,0.0863,-0.0291,0.008
1661981653292423725,0.0863,-0.0289,0.008
1661981653341985225,0.0863,-0.0288,0.008
1661981653390816926,0.0863,-0.0287,0.008
1661981653440145969,0.0863,-0.0286,0.008
1661981653489158391,0.0863,-0.0284,0.008
1661981653546529769,0.0863,-0.0283,0.008
1661981653595620632,0.0863,-0.0282,0.008
1661981653644838809,0.0863,-0.028,0.008
1661981653693882942,0.0863,-0.0279,0.008
1661981653743042707,0.0863,-0.0278,0.008
1661981653792168140,0.0863,-0.0277,0.008
1661981653841317176,0.0863,-0.0275,0.008
1661981653890517950,0.0863,-0.0274,0.008
1661981653947938203,0.0863,-0.0273,0.008
1661981653997171401,0.0863,-0.0271,0.008
1661981654046228885,0.0863,-0.027,0.008
1661981654095652341,0.0863,-0.0269,0.008
1661981654145084857,0.0863,-0.0268,0.008
1661981654193819999,0.0863,-0.0266,0.008
1661981654243023157,0.0863,-0.0265,0.008
1661981654291945695,0.0863,-0.0264,0.008
1661981654349383831,0.0863,-0.0263,0.008
1661981654398693084,0.0863,-0.0261,0.008
1661981654447700738,0.0863,-0.026,0.008
1661981654496776103,0.0863,-0.0259,0.008
1661981654545905113,0.0863,-0.0258,0.008
1661981654595165967,0.0863,-0.0256,0.008
1661981654644277334,0.0863,-0.0255,0.008
1661981654697183370,0.0863,-0.0254,0.008
1661981654755085706,0.0863,-0.0252,0.008
1661981654804116010,0.0863,-0.0251,0.008
1661981654853221178,0.0863,-0.025,0.008
1661981654902345418,0.0863,-0.0248,0.008
1661981654951422691,0.0863,-0.0247,0.008
1661981655000712394,0.0863,-0.0246,0.008
1661981655050004720,0.0863,-0.0245,0.008
1661981655099141359,0.0863,-0.0243,0.008
1661981655156612396,0.0863,-0.0242,0.008
1661981655205501079,0.0863,-0.0241,0.008
1661981655254683732,0.0863,-0.024,0.008
1661981655303749084,0.0863,-0.0238,0.008
1661981655353030443,0.0863,-0.0237,0.008
1661981655402134180,0.0863,-0.0236,0.008
1661981655451439142,0.0863,-0.0235,0.008
1661981655500564575,0.0863,-0.0233,0.008
1661981655557919979,0.0863,-0.0232,0.008
1661981655606963396,0.0863,-0.0231,0.008
1661981655656199216,0.0863,-0.0229,0.008
1661981655705287456,0.0863,-0.0228,0.008
1661981655754375696,0.0863,-0.0227,0.008
1661981655803564786,0.0863,-0.0226,0.008
1661981655852832317,0.0863,-0.0224,0.008
1661981655901930332,0.0863,-0.0223,0.008
1661981655959116697,0.0863,-0.0222,0.008
1661981656008265972,0.0863,-0.022,0.008
1661981656057520866,0.0863,-0.0219,0.008
1661981656106804847,0.0863,-0.0218,0.008
1661981656156083822,0.0863,-0.0217,0.008
1661981656208864450,0.0863,-0.0215,0.008
1661981656258176803,0.0863,-0.0214,0.008
1661981656307366371,0.0863,-0.0213,0.008
1661981656364745140,0.0863,-0.0211,0.008
1661981656413894653,0.0863,-0.021,0.008
1661981656463094711,0.0863,-0.0209,0.008
1661981656512351274,0.0863,-0.0208,0.008
1661981656561451196,0.0863,-0.0206,0.008
1661981656610609054,0.0863,-0.0205,0.008
1661981656659707069,0.0863,-0.0204,0.008
1661981656709022045,0.0863,-0.0203,0.008
1661981656766159296,0.0863,-0.0201,0.008
1661981656815529108,0.0863,-0.02,0.008
1661981656864635705,0.0863,-0.0199,0.008
1661981656913595199,0.0863,-0.0197,0.008
1661981656962796211,0.0863,-0.0196,0.008
1661981657012128114,0.0863,-0.0195,0.008
1661981657061363458,0.0863,-0.0194,0.008
1661981657110368490,0.0863,-0.0192,0.008
1661981657167884111,0.0863,-0.0191,0.008
1661981657216964721,0.0863,-0.019,0.008
1661981657265964984,0.0863,-0.0189,0.008
1661981657315122365,0.0863,-0.0187,0.008
1661981657364291667,0.0863,-0.0186,0.008
1661981657413367509,0.0863,-0.0185,0.008
1661981657462621688,0.0863,-0.0184,0.008
1661981657511750459,0.0863,-0.0182,0.008
1661981657569004535,0.0863,-0.0181,0.008
1661981657618303060,0.0863,-0.018,0.008
1661981657667471885,0.0863,-0.0178,0.008
1661981657720453023,0.0863,-0.0177,0.008
1661981657769866943,0.0863,-0.0176,0.008
1661981657818984985,0.0863,-0.0174,0.008
1661981657868222713,0.0863,-0.0173,0.008
1661981657917444467,0.0863,-0.0172,0.008
1661981657974711179,0.0863,-0.0171,0.008
1661981658023834228,0.0863,-0.0169,0.008
1661981658073052167,0.0863,-0.0168,0.008
1661981658122185230,0.0863,-0.0167,0.008
1661981658171524047,0.0863,-0.0166,0.008
1661981658220478057,0.0863,-0.0164,0.008
1661981658269613981,0.0863,-0.0163,0.008
1661981658318758726,0.0863,-0.0162,0.008
1661981658376132249,0.0863,-0.016,0.008
1661981658425276517,0.0863,-0.0159,0.008
1661981658474563598,0.0863,-0.0158,0.008
1661981658523663282,0.0863,-0.0157,0.008
1661981658573027610,0.0863,-0.0155,0.008
1661981658622133255,0.0863,-0.0154,0.008
1661981658672082185,0.0863,-0.0153,0.008
1661981658720589637,0.0863,-0.0152,0.008
1661981658777471065,0.0863,-0.015,0.008
1661981658826685428,0.0863,-0.0149,0.008
1661981658876003026,0.0863,-0.0148,0.008
1661981658925010442,0.0863,-0.0146,0.008
1661981658974108457,0.0863,-0.0145,0.008
1661981659023352622,0.0863,-0.0144,0.008
1661981659072496891,0.0863,-0.0143,0.008
1661981659121571540,0.0863,-0.0141,0.008
1661981659179137468,0.0863,-0.014,0.008
1661981659232044458,0.0863,-0.0139,0.008
1661981659281211614,0.0863,-0.0137,0.008
1661981659330494165,0.0863,-0.0136,0.008
1661981659379638433,0.0863,-0.0135,0.008
1661981659428683042,0.0863,-0.0134,0.008
1661981659477895975,0.0863,-0.0132,0.008
1661981659527136802,0.0863,-0.0131,0.008
1661981659584564924,0.0863,-0.013,0.008
1661981659633620023,0.0863,-0.0129,0.008
1661981659682981967,0.0863,-0.0127,0.008
1661981659732067346,0.0863,-0.0126,0.008
1661981659781207561,0.0863,-0.0125,0.008
1661981659830340623,0.0863,-0.0124,0.008
1661981659879472017,0.0863,-0.0122,0.008
1661981659928591012,0.0863,-0.0121,0.008
1661981659985887527,0.0863,-0.012,0.008
1661981660035093545,0.0863,-0.0119,0.008
1661981660084200620,0.0863,-0.0117,0.008
1661981660133347511,0.0863,-0.0116,0.008
1661981660182777881,0.0863,-0.0115,0.008
1661981660231803417,0.0863,-0.0114,0.008
1661981660281017303,0.0863,-0.0112,0.008
1661981660330180168,0.0863,-0.0111,0.008
1661981660387406587,0.0863,-0.011,0.008
1661981660436598777,0.0863,-0.0108,0.008
1661981660485753536,0.0863,-0.0107,0.008
1661981660534955978,0.0863,-0.0106,0.008
1661981660584024667,0.0863,-0.0105,0.008
1661981660633182287,0.0863,-0.0104,0.008
1661981660682514905,0.0863,-0.0102,0.008
1661981660735342025,0.0863,-0.0101,0.008
1661981660792874336,0.0863,-0.0099,0.008
1661981660842105865,0.0863,-0.0098,0.008
1661981660891217470,0.0863,-0.0097,0.008
1661981660940397262,0.0863,-0.0096,0.008
1661981660989536285,0.0863,-0.0095,0.008
1661981661038823604,0.0863,-0.0093,0.008
1661981661088179349,0.0863,-0.0092,0.008
1661981661137090444,0.0863,-0.0091,0.008
1661981661194792985,0.0863,-0.0089,0.008
1661981661243649005,0.0863,-0.0088,0.008
1661981661292695999,0.0863,-0.0087,0.008
1661981661341784477,0.0863,-0.0086,0.008
1661981661391191482,0.0863,-0.0085,0.008
1661981661440257549,0.0863,-0.0083,0.008
1661981661489334583,0.0863,-0.0082,0.008
1661981661538461208,0.0863,-0.0081,0.008
1661981661595889568,0.0863,-0.0079,0.008
1661981661645070075,0.0863,-0.0078,0.008
1661981661694088220,0.0863,-0.0077,0.008
1661981661743340730,0.0863,-0.0076,0.008
1661981661792702913,0.0863,-0.0075,0.008
1661981661841547250,0.0863,-0.0073,0.008
1661981661890748500,0.0863,-0.0072,0.008
1661981661939907550,0.0863,-0.0071,0.008
1661981661997197151,0.0863,-0.0069,0.008
1661981662046369552,0.0863,-0.0068,0.008
1661981662095736265,0.0863,-0.0067,0.008
1661981662144711494,0.0863,-0.0066,0.008
1661981662194227933,0.0863,-0.0065,0.008
1661981662246897459,0.0863,-0.0063,0.008
1661981662296399354,0.0863,-0.0062,0.008
1661981662345587015,0.0863,-0.0061,0.008
1661981662402813434,0.0863,-0.0059,0.008
1661981662451899290,0.0863,-0.0058,0.008
1661981662501075029,0.0863,-0.0057,0.008
1661981662550236463,0.0863,-0.0056,0.008
1661981662599497556,0.0863,-0.0055,0.008
1661981662648573875,0.0863,-0.0053,0.008
1661981662697760820,0.0863,-0.0052,0.008
1661981662747016668,0.0863,-0.0051,0.008
1661981662804133415,0.0863,-0.0049,0.008
1661981662853370666,0.0863,-0.0048,0.008
1661981662902697324,0.0863,-0.0047,0.008
1661981662951666355,0.0863,-0.0046,0.008
1661981663000989437,0.0863,-0.0045,0.008
1661981663050071239,0.0863,-0.0043,0.008
1661981663099240303,0.0863,-0.0042,0.008
1661981663148415565,0.0863,-0.0041,0.008
1661981663205841064,0.0863,-0.0039,0.008
1661981663254918575,0.0863,-0.0038,0.008
1661981663303971767,0.0863,-0.0037,0.008
1661981663353236198,0.0863,-0.0036,0.008
1661981663402504205,0.0863,-0.0035,0.008
1661981663451601505,0.0863,-0.0033,0.008
1661981663500909328,0.0863,-0.0032,0.008
1661981663550051927,0.0863,-0.0031,0.008
1661981663607132673,0.0863,-0.0029,0.008
1661981663656343221,0.0863,-0.0028,0.008
1661981663705512523,0.0863,-0.0027,0.008
1661981663758426189,0.0863,-0.0026,0.008
1661981663807782888,0.0863,-0.0024,0.008
1661981663856858968,0.0863,-0.0023,0.008
1661981663906120538,0.0863,-0.0022,0.008
1661981663955349922,0.0863,-0.0021,0.008
1661981664012733697,0.0863,-0.0019,0.008
1661981664061755895,0.0863,-0.0018,0.008
1661981664111039400,0.0863,-0.0017,0.008
1661981664160070657,0.0863,-0.0016,0.008
1661981664209455013,0.0863,-0.0015,0.008
1661981664258616209,0.0863,-0.0013,0.008
1661981664307546377,0.0863,-0.0012,0.008
1661981664356632947,0.0863,-0.0011,0.008
1661981664414172649,0.0863,-0.0009,0.008
1661981664463146924,0.0863,-0.0008,0.008
1661981664512436628,0.0863,-0.0007,0.008
1661981664561498165,0.0863,-0.0006,0.008
1661981664610712289,0.0863,-0.0005,0.008
1661981664659921646,0.0863,-0.0003,0.008
1661981664709101200,0.0863,-0.0002,0.008
1661981664758252620,0.0863,-0.0001,0.008
1661981664815392732,0.0863,0.0001,0.008
1661981664864610671,0.0863,0.0002,0.008
1661981664913782596,0.0863,0.0003,0.008
1661981664963095664,0.0863,0.0004,0.008
1661981665012171030,0.0863,0.0005,0.008
1661981665061205387,0.0863,0.0007,0.008
1661981665110677242,0.0863,0.0008,0.008
1661981665159813642,0.0863,0.0009,0.008
1661981665217145442,0.0863,0.0011,0.008
1661981665270080566,0.0863,0.0012,0.008
1661981665319533109,0.0863,0.0013,0.008
1661981665368635654,0.0863,0.0014,0.008
1661981665417864561,0.0863,0.0015,0.008
1661981665466959476,0.0863,0.0017,0.008
1661981665516146183,0.0863,0.0018,0.008
1661981665565274953,0.0863,0.0019,0.008
1661981665622522592,0.0863,0.0021,0.008
1661981665671701669,0.0863,0.0022,0.008
1661981665720977306,0.0863,0.0023,0.008
1661981665770217418,0.0863,0.0024,0.008
1661981665819223403,0.0863,0.0025,0.008
1661981665868366003,0.0863,0.0027,0.008
1661981665917500257,0.0863,0.0028,0.008
1661981665966656923,0.0863,0.0029,0.008
1661981666023909091,0.0863,0.0031,0.008
1661981666073123216,0.0863,0.0032,0.008
1661981666122430801,0.0863,0.0033,0.008
1661981666171411752,0.0863,0.0034,0.008
1661981666220845222,0.0863,0.0035,0.008
1661981666269792079,0.0863,0.0037,0.008
1661981666318892955,0.0863,0.0038,0.008
1661981666368114471,0.0863,0.0039,0.008
1661981666425330877,0.0863,0.0041,0.008
1661981666474568128,0.0863,0.0042,0.008
1661981666524010896,0.0863,0.0043,0.008
1661981666572970151,0.0863,0.0044,0.008
1661981666622099399,0.0863,0.0045,0.008
1661981666671251773,0.0863,0.0047,0.008
1661981666720412254,0.0863,0.0048,0.008
1661981666773409605,0.0863,0.0049,0.008
1661981666830927371,0.0863,0.0051,0.008
1661981666880197286,0.0863,0.0052,0.008
1661981666929315567,0.0863,0.0053,0.008
1661981666978474855,0.0863,0.0054,0.008
1661981667027604579,0.0863,0.0055,0.008
1661981667076781749,0.0863,0.0057,0.008
1661981667125839948,0.0863,0.0058,0.008
1661981667175019025,0.0863,0.0059,0.008
1661981667232712268,0.0863,0.0061,0.008
1661981667281637191,0.0863,0.0062,0.008
1661981667330801963,0.0863,0.0063,0.008
1661981667379977226,0.0863,0.0064,0.008
1661981667429024934,0.0863,0.0065,0.008
1661981667478149652,0.0863,0.0067,0.008
1661981667527408599,0.0863,0.0068,0.008
1661981667576428174,0.0863,0.0069,0.008
1661981667633686780,0.0863,0.0071,0.008
1661981667682995796,0.0863,0.0072,0.008
1661981667732321500,0.0863,0.0073,0.008
1661981667781389236,0.0863,0.0074,0.008
1661981667830691576,0.0863,0.0075,0.008
1661981667879702329,0.0863,0.0077,0.008
1661981667928754329,0.0863,0.0078,0.008
1661981667978023052,0.0863,0.0079,0.008
1661981668035252571,0.0863,0.008,0.008
1661981668084496021,0.0863,0.0082,0.008
1661981668133561611,0.0863,0.0083,0.008
1661981668182682037,0.0863,0.0084,0.008
1661981668232123136,0.0863,0.0085,0.008
1661981668284976720,0.0863,0.0087,0.008
1661981668334399700,0.0863,0.0088,0.008
1661981668383700132,0.0863,0.0089,0.008
1661981668440804243,0.0863,0.0091,0.008
1661981668490002632,0.0863,0.0092,0.008
1661981668539260149,0.0863,0.0093,0.008
1661981668588329792,0.0863,0.0094,0.008
1661981668637486696,0.0863,0.0095,0.008
1661981668686736583,0.0863,0.0097,0.008
1661981668735855102,0.0863,0.0098,0.008
1661981668785036087,0.0863,0.0099,0.008
1661981668842324495,0.0863,0.0101,0.008
1661981668891424179,0.0863,0.0102,0.008
1661981668940645694,0.0863,0.0103,0.008
1661981668990028619,0.0863,0.0104,0.008
1661981669039099931,0.0863,0.0105,0.008
1661981669088100910,0.0863,0.0107,0.008
1661981669137297868,0.0863,0.0108,0.008
1661981669186385154,0.0863,0.0109,0.008
1661981669243954420,0.0863,0.0111,0.008
1661981669293067216,0.0863,0.0112,0.008
1661981669342005729,0.0863,0.0113,0.008
1661981669391259908,0.0863,0.0114,0.008
1661981669440411090,0.0863,0.0115,0.008
1661981669489732503,0.0863,0.0117,0.008
1661981669538687467,0.0863,0.0118,0.008
1661981669587765455,0.0863,0.0119,0.008
1661981669645084619,0.0863,0.0121,0.008
1661981669694363832,0.0863,0.0122,0.008
1661981669743630409,0.0863,0.0123,0.008
1661981669796488046,0.0863,0.0124,0.008
1661981669845898151,0.0863,0.0126,0.008
1661981669895142555,0.0863,0.0127,0.008
1661981669944343090,0.0863,0.0128,0.008
1661981669993444681,0.0863,0.0129,0.008
1661981670050769329,0.0863,0.0131,0.008
1661981670099973917,0.0863,0.0132,0.008
1661981670149010658,0.0863,0.0133,0.008
1661981670198257446,0.0863,0.0134,0.008
1661981670247606754,0.0863,0.0135,0.008
1661981670296670913,0.0863,0.0137,0.008
1661981670345784902,0.0863,0.0138,0.008
1661981670394782304,0.0863,0.0139,0.008
1661981670452058792,0.0863,0.0141,0.008
1661981670501274108,0.0863,0.0142,0.008
1661981670550414323,0.0863,0.0143,0.008
1661981670599655866,0.0863,0.0144,0.008
1661981670648760557,0.0863,0.0145,0.008
1661981670697960615,0.0863,0.0147,0.008
1661981670747069597,0.0863,0.0148,0.008
1661981670796463727,0.0863,0.0149,0.008
1661981670853567600,0.0863,0.0151,0.008
1661981670902684450,0.0863,0.0152,0.008
1661981670951944351,0.0863,0.0153,0.008
