time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.data.data
2022/10/21/16:49:55.529567,387,1666392595,527273206,,112.10900115966797
2022/10/21/16:49:55.730116,388,1666392595,726273206,,112.5977554321289
2022/10/21/16:49:55.926844,389,1666392595,925273206,,92.68084716796875
2022/10/21/16:49:56.127404,390,1666392596,124273206,,106.1217041015625
2022/10/21/16:49:56.328187,391,1666392596,324273206,,102.45601654052734
2022/10/21/16:49:56.529047,392,1666392596,527273206,,113.3919677734375
2022/10/21/16:49:56.729563,393,1666392596,725532064,,115.83578491210938
2022/10/21/16:49:56.930304,394,1666392596,924532064,,98.60704803466797
2022/10/21/16:49:57.127042,395,1666392597,124532064,,93.29179382324219
2022/10/21/16:49:57.329169,396,1666392597,323532064,,105.69403839111328
2022/10/21/16:49:57.528408,397,1666392597,523532064,,116.32453155517578
2022/10/21/16:49:57.725209,398,1666392597,723532064,,113.75856018066406
2022/10/21/16:49:57.925644,399,1666392597,921532064,,118.03519439697266
2022/10/21/16:49:58.126989,400,1666392598,121532064,,120.96773529052734
2022/10/21/16:49:58.327086,401,1666392598,321532064,,103.37244415283203
2022/10/21/16:49:58.523766,402,1666392598,520532064,,120.90665435791016
2022/10/21/16:49:58.724348,403,1666392598,720532064,,107.40469360351562
2022/10/21/16:49:58.925151,404,1666392598,919532064,,123.1060562133789
2022/10/21/16:49:59.125932,405,1666392599,121532064,,131.72042846679688
2022/10/21/16:49:59.327001,406,1666392599,322105894,,126.40518951416016
2022/10/21/16:49:59.527216,407,1666392599,522105894,,124.0224838256836
2022/10/21/16:49:59.723740,408,1666392599,721105894,,132.57574462890625
2022/10/21/16:49:59.924611,409,1666392599,920105894,,132.94232177734375
2022/10/21/16:50:00.125343,410,1666392600,120105894,,136.97459411621094
2022/10/21/16:50:00.321793,411,1666392600,319105894,,133.0645294189453
2022/10/21/16:50:00.522457,412,1666392600,519105894,,132.82015991210938
2022/10/21/16:50:00.723263,413,1666392600,719105894,,135.14173889160156
2022/10/21/16:50:00.920011,414,1666392600,917105894,,133.85874938964844
2022/10/21/16:50:01.120626,415,1666392601,117105894,,139.60166931152344
2022/10/21/16:50:01.321403,416,1666392601,317105894,,135.9970703125
2022/10/21/16:50:01.522045,417,1666392601,517105894,,134.34751892089844
2022/10/21/16:50:01.722718,418,1666392601,718105894,,134.95846557617188
2022/10/21/16:50:01.923481,419,1666392601,918827543,,136.1192626953125
2022/10/21/16:50:02.120066,420,1666392602,118827543,,143.02296447753906
2022/10/21/16:50:02.320843,421,1666392602,317827543,,138.07427978515625
2022/10/21/16:50:02.521597,422,1666392602,517827543,,137.28005981445312
2022/10/21/16:50:02.722172,423,1666392602,717827543,,139.47947692871094
2022/10/21/16:50:02.918947,424,1666392602,915827543,,131.29275512695312
2022/10/21/16:50:03.119625,425,1666392603,115827543,,131.78152465820312
2022/10/21/16:50:03.320217,426,1666392603,315827543,,130.49851989746094
2022/10/21/16:50:03.516968,427,1666392603,514827543,,131.5371551513672
2022/10/21/16:50:03.717646,428,1666392603,714827543,,131.23167419433594
2022/10/21/16:50:03.918324,429,1666392603,913827543,,131.72042846679688
2022/10/21/16:50:04.114828,430,1666392604,112827543,,130.98728942871094
2022/10/21/16:50:04.319536,431,1666392604,315827543,,130.37635803222656
2022/10/21/16:50:04.520425,432,1666392604,513230810,,130.5596160888672
2022/10/21/16:50:04.717122,433,1666392604,712230810,,131.5371551513672
2022/10/21/16:50:04.917639,434,1666392604,911230810,,131.23167419433594
2022/10/21/16:50:05.118372,435,1666392605,111230810,,130.4374237060547
2022/10/21/16:50:05.315060,436,1666392605,310230810,,130.1319580078125
2022/10/21/16:50:05.515749,437,1666392605,510230810,,130.68182373046875
2022/10/21/16:50:05.716311,438,1666392605,710230810,,130.742919921875
2022/10/21/16:50:05.913089,439,1666392605,908230810,,130.31524658203125
2022/10/21/16:50:06.113733,440,1666392606,108230810,,129.7042999267578
2022/10/21/16:50:06.314564,441,1666392606,308230810,,130.07086181640625
2022/10/21/16:50:06.515129,442,1666392606,508230810,,130.80401611328125
2022/10/21/16:50:06.711794,443,1666392606,707230810,,129.52101135253906
2022/10/21/16:50:06.916600,444,1666392606,909230810,,129.8875732421875
2022/10/21/16:50:07.113788,445,1666392607,110111722,,130.1930694580078
2022/10/21/16:50:07.313902,446,1666392607,309111722,,129.0933380126953
2022/10/21/16:50:07.514668,447,1666392607,509111722,,129.765380859375
2022/10/21/16:50:07.715267,448,1666392607,709111722,,130.55963134765625
2022/10/21/16:50:07.912025,449,1666392607,907111722,,128.84898376464844
2022/10/21/16:50:08.112676,450,1666392608,107111722,,127.81036376953125
2022/10/21/16:50:08.313181,451,1666392608,307111722,,128.48240661621094
2022/10/21/16:50:08.509963,452,1666392608,506111722,,126.95503234863281
2022/10/21/16:50:08.710610,453,1666392608,706111722,,126.95503997802734
2022/10/21/16:50:08.911935,454,1666392608,905111722,,128.48240661621094
2022/10/21/16:50:09.108116,455,1666392609,104111722,,128.84896850585938
2022/10/21/16:50:09.308656,456,1666392609,304111722,,127.3826904296875
2022/10/21/16:50:09.513587,457,1666392609,506111722,,127.07722473144531
2022/10/21/16:50:09.710166,458,1666392609,706671962,,126.34408569335938
2022/10/21/16:50:09.910900,459,1666392609,905671962,,126.4662857055664
2022/10/21/16:50:10.112149,460,1666392610,105671962,,127.44378662109375
2022/10/21/16:50:10.308774,461,1666392610,305671962,,127.07722473144531
2022/10/21/16:50:10.508867,462,1666392610,504671962,,126.46626281738281
2022/10/21/16:50:10.709824,463,1666392610,704671962,,126.40518951416016
2022/10/21/16:50:10.910126,464,1666392610,903671962,,126.95502471923828
2022/10/21/16:50:11.106897,465,1666392611,102671962,,126.40518188476562
2022/10/21/16:50:11.307682,466,1666392611,302671962,,125.73313903808594
2022/10/21/16:50:11.508291,467,1666392611,502671962,,126.71066284179688
2022/10/21/16:50:11.704868,468,1666392611,701671962,,125.3665771484375
2022/10/21/16:50:11.905654,469,1666392611,900671962,,126.52737426757812
2022/10/21/16:50:12.106506,470,1666392612,103671962,,125.54985809326172
2022/10/21/16:50:12.307681,471,1666392612,302777061,,126.7717514038086
2022/10/21/16:50:12.507672,472,1666392612,502777061,,125.73312377929688
2022/10/21/16:50:12.708316,473,1666392612,702777061,,125.42766571044922
2022/10/21/16:50:12.905092,474,1666392612,900777061,,125.30548095703125
2022/10/21/16:50:13.105880,475,1666392613,100777061,,125.48875427246094
2022/10/21/16:50:13.306552,476,1666392613,300777061,,122.98387145996094
2022/10/21/16:50:13.502986,477,1666392613,499777061,,124.26686096191406
2022/10/21/16:50:13.703886,478,1666392613,699777061,,123.83918762207031
2022/10/21/16:50:13.904608,479,1666392613,898777061,,122.739501953125
2022/10/21/16:50:14.105242,480,1666392614,97777061,,123.22824096679688
2022/10/21/16:50:14.301769,481,1666392614,297777061,,124.75563049316406
2022/10/21/16:50:14.502697,482,1666392614,497777061,,123.28935241699219
2022/10/21/16:50:14.703385,483,1666392614,698777061,,123.4726333618164
2022/10/21/16:50:14.903912,484,1666392614,899451265,,121.8841781616211
2022/10/21/16:50:15.104745,485,1666392615,99451265,,121.94525909423828
2022/10/21/16:50:15.301245,486,1666392615,299451265,,121.88417053222656
2022/10/21/16:50:15.502143,487,1666392615,498451265,,121.82308197021484
2022/10/21/16:50:15.702760,488,1666392615,698451265,,121.88416290283203
2022/10/21/16:50:15.903372,489,1666392615,897451265,,122.55620574951172
2022/10/21/16:50:16.100019,490,1666392616,96451265,,123.41153717041016
2022/10/21/16:50:16.300568,491,1666392616,296451265,,122.80059814453125
2022/10/21/16:50:16.501451,492,1666392616,496451265,,121.88417053222656
2022/10/21/16:50:16.697891,493,1666392616,695451265,,121.21212768554688
2022/10/21/16:50:16.898658,494,1666392616,894451265,,121.76197814941406
2022/10/21/16:50:17.099251,495,1666392617,94451265,,121.70088195800781
2022/10/21/16:50:17.300024,496,1666392617,296451265,,121.5176010131836
2022/10/21/16:50:17.500859,497,1666392617,496277580,,119.74584197998047
2022/10/21/16:50:17.701470,498,1666392617,696277580,,119.19598388671875
2022/10/21/16:50:17.898225,499,1666392617,894277580,,118.58504486083984
2022/10/21/16:50:18.098916,500,1666392618,94277580,,119.68474578857422
2022/10/21/16:50:18.299620,501,1666392618,294277580,,120.47898864746094
2022/10/21/16:50:18.496100,502,1666392618,493277580,,121.76197814941406
2022/10/21/16:50:18.696850,503,1666392618,693277580,,122.25074005126953
2022/10/21/16:50:18.897631,504,1666392618,892277580,,120.66226196289062
2022/10/21/16:50:19.098421,505,1666392619,91277580,,120.7233657836914
2022/10/21/16:50:19.294843,506,1666392619,291277580,,118.34066009521484
2022/10/21/16:50:19.495660,507,1666392619,491277580,,118.7683334350586
2022/10/21/16:50:19.696229,508,1666392619,690277580,,119.25707244873047
2022/10/21/16:50:19.897153,509,1666392619,892277580,,119.80693817138672
2022/10/21/16:50:20.097676,510,1666392620,93301305,,118.89051055908203
2022/10/21/16:50:20.298466,511,1666392620,293301305,,119.0127182006836
2022/10/21/16:50:20.495054,512,1666392620,492301305,,119.31817626953125
2022/10/21/16:50:20.695952,513,1666392620,692301305,,117.42424011230469
2022/10/21/16:50:20.896726,514,1666392620,891301305,,116.752197265625
2022/10/21/16:50:21.093151,515,1666392621,90301305,,116.69110870361328
2022/10/21/16:50:21.293838,516,1666392621,290301305,,118.2184829711914
2022/10/21/16:50:21.494533,517,1666392621,490301305,,117.30206298828125
2022/10/21/16:50:21.691160,518,1666392621,689301305,,116.81330871582031
2022/10/21/16:50:21.891831,519,1666392621,888301305,,117.54644012451172
2022/10/21/16:50:22.092428,520,1666392622,88301305,,117.60753631591797
2022/10/21/16:50:22.293203,521,1666392622,287301305,,117.60751342773438
2022/10/21/16:50:22.493887,522,1666392622,489301305,,116.44672393798828
2022/10/21/16:50:22.694650,523,1666392622,688019617,,116.87439727783203
2022/10/21/16:50:22.891294,524,1666392622,887019617,,116.44672393798828
2022/10/21/16:50:23.091936,525,1666392623,87019617,,117.24095153808594
2022/10/21/16:50:23.292681,526,1666392623,287019617,,115.89688873291016
2022/10/21/16:50:23.489263,527,1666392623,486019617,,117.30204772949219
2022/10/21/16:50:23.689925,528,1666392623,685019617,,116.32455444335938
2022/10/21/16:50:23.890627,529,1666392623,885019617,,116.87439727783203
2022/10/21/16:50:24.091328,530,1666392624,84019617,,115.7746810913086
2022/10/21/16:50:24.287986,531,1666392624,284019617,,115.71359252929688
2022/10/21/16:50:24.488767,532,1666392624,484019617,,114.61388397216797
2022/10/21/16:50:24.689520,533,1666392624,682019617,,114.49169158935547
2022/10/21/16:50:24.886041,534,1666392624,882019617,,116.3856430053711
2022/10/21/16:50:25.090767,535,1666392625,85019617,,115.22483825683594
2022/10/21/16:50:25.291507,536,1666392625,284427890,,114.8582534790039
2022/10/21/16:50:25.488262,537,1666392625,483427890,,114.12512969970703
2022/10/21/16:50:25.688792,538,1666392625,682427890,,114.30841064453125
2022/10/21/16:50:25.889587,539,1666392625,882427890,,114.247314453125
2022/10/21/16:50:26.086293,540,1666392626,81427890,,114.18621063232422
2022/10/21/16:50:26.286869,541,1666392626,281427890,,113.69746398925781
2022/10/21/16:50:26.487684,542,1666392626,481427890,,112.90323638916016
2022/10/21/16:50:26.684721,543,1666392626,679427890,,112.71995544433594
2022/10/21/16:50:26.884872,544,1666392626,879427890,,112.8421401977539
2022/10/21/16:50:27.085625,545,1666392627,79427890,,114.73607635498047
2022/10/21/16:50:27.286327,546,1666392627,278427890,,113.39200592041016
2022/10/21/16:50:27.483136,547,1666392627,478427890,,113.63636779785156
2022/10/21/16:50:27.687831,548,1666392627,680427890,,112.47555541992188
2022/10/21/16:50:27.884334,549,1666392627,881472358,,114.30841064453125
2022/10/21/16:50:28.085044,550,1666392628,81472358,,113.0254135131836
2022/10/21/16:50:28.285941,551,1666392628,281472358,,112.78104400634766
2022/10/21/16:50:28.482389,552,1666392628,480472358,,112.71994018554688
2022/10/21/16:50:28.683029,553,1666392628,679472358,,113.63636779785156
2022/10/21/16:50:28.883836,554,1666392628,879472358,,112.2311782836914
2022/10/21/16:50:29.084692,555,1666392629,78472358,,112.47555541992188
2022/10/21/16:50:29.281090,556,1666392629,278472358,,112.9643325805664
2022/10/21/16:50:29.481942,557,1666392629,478472358,,112.04790496826172
2022/10/21/16:50:29.683000,558,1666392629,676472358,,111.68132019042969
2022/10/21/16:50:29.879302,559,1666392629,876472358,,110.70381927490234
2022/10/21/16:50:30.079910,560,1666392630,76472358,,111.13148498535156
2022/10/21/16:50:30.280754,561,1666392630,278472358,,109.48192596435547
2022/10/21/16:50:30.481262,562,1666392630,475017650,,112.84213256835938
2022/10/21/16:50:30.681958,563,1666392630,675017650,,113.2697982788086
2022/10/21/16:50:30.882666,564,1666392630,875017650,,111.98680877685547
2022/10/21/16:50:31.079264,565,1666392631,74017650,,114.18622589111328
2022/10/21/16:50:31.280095,566,1666392631,274017650,,111.80352020263672
2022/10/21/16:50:31.480729,567,1666392631,473017650,,111.86460876464844
2022/10/21/16:50:31.677213,568,1666392631,672017650,,111.9867935180664
2022/10/21/16:50:31.877952,569,1666392631,872017650,,111.68132781982422
2022/10/21/16:50:32.078831,570,1666392632,72017650,,110.0317611694336
2022/10/21/16:50:32.279515,571,1666392632,271017650,,111.68132781982422
2022/10/21/16:50:32.475975,572,1666392632,470017650,,109.66519927978516
2022/10/21/16:50:32.676653,573,1666392632,670017650,,111.253662109375
2022/10/21/16:50:32.877471,574,1666392632,872017650,,111.25366973876953
2022/10/21/16:50:33.078684,575,1666392633,73802957,,109.6041030883789
2022/10/21/16:50:33.278848,576,1666392633,273802957,,110.58162689208984
2022/10/21/16:50:33.475510,577,1666392633,471802957,,111.92570495605469
2022/10/21/16:50:33.676146,578,1666392633,671802957,,111.25366973876953
2022/10/21/16:50:33.876791,579,1666392633,871802957,,111.13148498535156
2022/10/21/16:50:34.077469,580,1666392634,70802957,,110.88710021972656
2022/10/21/16:50:34.274425,581,1666392634,270802957,,110.3983383178711
2022/10/21/16:50:34.475511,582,1666392634,469802957,,110.94818115234375
2022/10/21/16:50:34.675645,583,1666392634,669802957,,110.1539535522461
2022/10/21/16:50:34.872443,584,1666392634,868802957,,110.70381927490234
2022/10/21/16:50:35.073118,585,1666392635,68802957,,110.39834594726562
2022/10/21/16:50:35.273943,586,1666392635,268802957,,110.21504974365234
2022/10/21/16:50:35.474703,587,1666392635,469802957,,108.99315643310547
2022/10/21/16:50:35.675379,588,1666392635,670704612,,109.3597183227539
2022/10/21/16:50:35.875958,589,1666392635,870704612,,109.66520690917969
2022/10/21/16:50:36.072752,590,1666392636,69704612,,109.29863739013672
2022/10/21/16:50:36.274354,591,1666392636,269704612,,108.26001739501953
2022/10/21/16:50:36.473832,592,1666392636,468704612,,110.3372573852539
2022/10/21/16:50:36.670556,593,1666392636,667704612,,109.35972595214844
2022/10/21/16:50:36.871336,594,1666392636,867704612,,108.56549835205078
2022/10/21/16:50:37.071932,595,1666392637,67704612,,109.1153564453125
2022/10/21/16:50:37.272558,596,1666392637,266704612,,109.78738403320312
2022/10/21/16:50:37.469243,597,1666392637,465704612,,108.32111358642578
2022/10/21/16:50:37.670013,598,1666392637,665704612,,107.22140502929688
2022/10/21/16:50:37.870653,599,1666392637,864704612,,108.68768310546875
2022/10/21/16:50:38.071324,600,1666392638,66704612,,107.95455932617188
2022/10/21/16:50:38.271915,601,1666392638,265504940,,108.93206024169922
2022/10/21/16:50:38.472731,602,1666392638,464504940,,108.62659454345703
2022/10/21/16:50:38.669388,603,1666392638,664504940,,107.34359741210938
2022/10/21/16:50:38.870174,604,1666392638,864504940,,106.79374694824219
2022/10/21/16:50:39.071244,605,1666392639,64504940,,108.07673645019531
2022/10/21/16:50:39.267325,606,1666392639,262504940,,105.32747650146484
2022/10/21/16:50:39.468170,607,1666392639,462504940,,107.03813171386719
2022/10/21/16:50:39.668746,608,1666392639,662504940,,107.16031646728516
2022/10/21/16:50:39.865290,609,1666392639,861504940,,106.48827362060547
2022/10/21/16:50:40.066049,610,1666392640,61504940,,107.2214126586914
2022/10/21/16:50:40.266873,611,1666392640,260504940,,107.03812408447266
2022/10/21/16:50:40.467443,612,1666392640,459504940,,106.85484313964844
2022/10/21/16:50:40.668188,613,1666392640,662504940,,107.5268783569336
2022/10/21/16:50:40.869533,614,1666392640,861904630,,106.67155456542969
2022/10/21/16:50:41.065746,615,1666392641,60904630,,105.99952697753906
2022/10/21/16:50:41.266306,616,1666392641,259904630,,107.22139739990234
2022/10/21/16:50:41.467050,617,1666392641,459904630,,105.87732696533203
2022/10/21/16:50:41.663737,618,1666392641,658904630,,106.36607360839844
2022/10/21/16:50:41.864513,619,1666392641,858904630,,107.03813934326172
2022/10/21/16:50:42.065027,620,1666392642,58904630,,105.69403839111328
2022/10/21/16:50:42.265655,621,1666392642,256904630,,105.32746887207031
2022/10/21/16:50:42.462380,622,1666392642,456904630,,104.8998031616211
2022/10/21/16:50:42.663453,623,1666392642,656904630,,105.5107421875
2022/10/21/16:50:42.863707,624,1666392642,855904630,,104.3499526977539
2022/10/21/16:50:43.060296,625,1666392643,55904630,,104.28885650634766
2022/10/21/16:50:43.265128,626,1666392643,257904630,,103.8611831665039
2022/10/21/16:50:43.465918,627,1666392643,459912858,,104.47212982177734
2022/10/21/16:50:43.662434,628,1666392643,658912858,,104.6554183959961
2022/10/21/16:50:43.863064,629,1666392643,858912858,,103.98339080810547
2022/10/21/16:50:44.063817,630,1666392644,58912858,,103.55572509765625
2022/10/21/16:50:44.260328,631,1666392644,256912858,,103.73900604248047
2022/10/21/16:50:44.461276,632,1666392644,456912858,,104.16665649414062
2022/10/21/16:50:44.662060,633,1666392644,656912858,,103.55571746826172
2022/10/21/16:50:44.858577,634,1666392644,855912858,,103.61680603027344
2022/10/21/16:50:45.059083,635,1666392645,54912858,,103.80010986328125
2022/10/21/16:50:45.259852,636,1666392645,254912858,,104.83871459960938
2022/10/21/16:50:45.460552,637,1666392645,453912858,,103.1280517578125
2022/10/21/16:50:45.657307,638,1666392645,653912858,,104.53323364257812
2022/10/21/16:50:45.862136,639,1666392645,855912858,,103.73899841308594
2022/10/21/16:50:46.058604,640,1666392646,53547962,,103.250244140625
2022/10/21/16:50:46.259568,641,1666392646,253547962,,102.6393051147461
2022/10/21/16:50:46.460189,642,1666392646,453547962,,102.45601654052734
2022/10/21/16:50:46.657395,643,1666392646,652547962,,102.94476318359375
2022/10/21/16:50:46.857260,644,1666392646,852547962,,103.31134033203125
2022/10/21/16:50:47.058140,645,1666392647,51547962,,103.18914794921875
2022/10/21/16:50:47.258781,646,1666392647,250547962,,102.63929748535156
2022/10/21/16:50:47.456765,647,1666392647,450547962,,102.88368225097656
2022/10/21/16:50:47.655961,648,1666392647,650547962,,102.3949203491211
2022/10/21/16:50:47.856863,649,1666392647,849547962,,101.84506225585938
2022/10/21/16:50:48.053437,650,1666392648,48547962,,102.0894546508789
2022/10/21/16:50:48.254011,651,1666392648,248547962,,102.02835845947266
2022/10/21/16:50:48.454767,652,1666392648,451547962,,102.76148986816406
2022/10/21/16:50:48.655488,653,1666392648,651091823,,101.41738891601562
2022/10/21/16:50:48.856302,654,1666392648,851091823,,101.84506225585938
2022/10/21/16:50:49.057013,655,1666392649,50091823,,101.23412322998047
2022/10/21/16:50:49.253990,656,1666392649,249091823,,100.98974609375
2022/10/21/16:50:49.454335,657,1666392649,449091823,,99.34017944335938
2022/10/21/16:50:49.655131,658,1666392649,649091823,,101.53958892822266
2022/10/21/16:50:49.851713,659,1666392649,848091823,,100.19550323486328
2022/10/21/16:50:50.052205,660,1666392650,47091823,,100.745361328125
2022/10/21/16:50:50.252973,661,1666392650,247091823,,100.68425750732422
2022/10/21/16:50:50.453713,662,1666392650,446091823,,99.46235656738281
2022/10/21/16:50:50.650668,663,1666392650,646091823,,100.2566146850586
2022/10/21/16:50:50.850905,664,1666392650,846091823,,99.95112609863281
2022/10/21/16:50:51.052281,665,1666392651,47091823,,100.43988800048828
2022/10/21/16:50:51.253429,666,1666392651,247927436,,101.29521179199219
2022/10/21/16:50:51.453141,667,1666392651,447927436,,99.15689849853516
2022/10/21/16:50:51.649928,668,1666392651,646927436,,99.70674896240234
2022/10/21/16:50:51.850546,669,1666392651,846927436,,100.6231689453125
2022/10/21/16:50:52.051236,670,1666392652,45927436,,101.11193084716797
2022/10/21/16:50:52.252472,671,1666392652,244927436,,100.37879943847656
2022/10/21/16:50:52.448648,672,1666392652,444927436,,101.84506225585938
2022/10/21/16:50:52.649243,673,1666392652,644927436,,100.256591796875
2022/10/21/16:50:52.850041,674,1666392652,842927436,,100.07331848144531
2022/10/21/16:50:53.046632,675,1666392653,42927436,,99.46237182617188
2022/10/21/16:50:53.247556,676,1666392653,242927436,,99.34017944335938
2022/10/21/16:50:53.448457,677,1666392653,441927436,,99.46236419677734
2022/10/21/16:50:53.648772,678,1666392653,643927436,,100.01222229003906
2022/10/21/16:50:53.849456,679,1666392653,843951639,,99.52347564697266
2022/10/21/16:50:54.050381,680,1666392654,43951639,,98.97360229492188
2022/10/21/16:50:54.246918,681,1666392654,242951639,,99.21798706054688
2022/10/21/16:50:54.447488,682,1666392654,442951639,,99.6456527709961
2022/10/21/16:50:54.648354,683,1666392654,642951639,,98.97359466552734
2022/10/21/16:50:54.844804,684,1666392654,840951639,,98.66813659667969
2022/10/21/16:50:55.045596,685,1666392655,40951639,,99.6456527709961
2022/10/21/16:50:55.246046,686,1666392655,240951639,,99.58455657958984
2022/10/21/16:50:55.446967,687,1666392655,439951639,,98.91250610351562
2022/10/21/16:50:55.643429,688,1666392655,639951639,,98.6070327758789
2022/10/21/16:50:55.844307,689,1666392655,838951639,,98.66813659667969
2022/10/21/16:50:56.044848,690,1666392656,37951639,,99.82894134521484
2022/10/21/16:50:56.245574,691,1666392656,240951639,,99.4012680053711
2022/10/21/16:50:56.446388,692,1666392656,441710720,,98.7292251586914
2022/10/21/16:50:56.642863,693,1666392656,640710720,,98.48485565185547
2022/10/21/16:50:56.843574,694,1666392656,839710720,,98.97360229492188
2022/10/21/16:50:57.044365,695,1666392657,39710720,,99.64564514160156
2022/10/21/16:50:57.245018,696,1666392657,238710720,,99.4012680053711
2022/10/21/16:50:57.441531,697,1666392657,438710720,,99.15689086914062
2022/10/21/16:50:57.642479,698,1666392657,638710720,,97.81282043457031
2022/10/21/16:50:57.843105,699,1666392657,836710720,,99.2179946899414
2022/10/21/16:50:58.039625,700,1666392658,36710720,,97.32405090332031
2022/10/21/16:50:58.240424,701,1666392658,236710720,,97.44623565673828
2022/10/21/16:50:58.441030,702,1666392658,436710720,,97.99610137939453
2022/10/21/16:50:58.637693,703,1666392658,635710720,,98.54594421386719
2022/10/21/16:50:58.842462,704,1666392658,837710720,,97.0185775756836
2022/10/21/16:50:59.043050,705,1666392659,36136159,,99.15689849853516
2022/10/21/16:50:59.239877,706,1666392659,235136159,,99.0958023071289
2022/10/21/16:50:59.440594,707,1666392659,435136159,,99.03471374511719
2022/10/21/16:50:59.641140,708,1666392659,634136159,,97.75170135498047
2022/10/21/16:50:59.837739,709,1666392659,833136159,,97.56843566894531
2022/10/21/16:51:00.038534,710,1666392660,33136159,,96.5298080444336
2022/10/21/16:51:00.239261,711,1666392660,233136159,,97.87390899658203
2022/10/21/16:51:00.440067,712,1666392660,432136159,,97.75171661376953
2022/10/21/16:51:00.636585,713,1666392660,631136159,,95.9799575805664
2022/10/21/16:51:00.837316,714,1666392660,831136159,,97.14076232910156
2022/10/21/16:51:01.038666,715,1666392661,30136159,,98.240478515625
2022/10/21/16:51:01.234599,716,1666392661,230136159,,96.40763092041016
2022/10/21/16:51:01.439376,717,1666392661,432136159,,96.16325378417969
2022/10/21/16:51:01.635934,718,1666392661,633116493,,97.69062042236328
2022/10/21/16:51:01.836624,719,1666392661,833116493,,96.5909194946289
2022/10/21/16:51:02.037411,720,1666392662,33116493,,95.00244140625
2022/10/21/16:51:02.238410,721,1666392662,232116493,,95.91886901855469
2022/10/21/16:51:02.434592,722,1666392662,432116493,,96.2243423461914
2022/10/21/16:51:02.635353,723,1666392662,631116493,,96.6520004272461
2022/10/21/16:51:02.836027,724,1666392662,830116493,,96.65200805664062
2022/10/21/16:51:03.032871,725,1666392663,30116493,,96.04105377197266
2022/10/21/16:51:03.233910,726,1666392663,230116493,,97.07967376708984
2022/10/21/16:51:03.434219,727,1666392663,430116493,,95.85778045654297
2022/10/21/16:51:03.630903,728,1666392663,628116493,,95.73558807373047
2022/10/21/16:51:03.831519,729,1666392663,828116493,,95.30792236328125
2022/10/21/16:51:04.036287,730,1666392664,31116493,,96.65200805664062
2022/10/21/16:51:04.233536,731,1666392664,229748735,,95.06353759765625
2022/10/21/16:51:04.433575,732,1666392664,429748735,,94.39149475097656
2022/10/21/16:51:04.634354,733,1666392664,628748735,,94.81916809082031
2022/10/21/16:51:04.831092,734,1666392664,827748735,,95.18572235107422
2022/10/21/16:51:05.031907,735,1666392665,27748735,,94.02491760253906
2022/10/21/16:51:05.232360,736,1666392665,227748735,,93.9638442993164
2022/10/21/16:51:05.433200,737,1666392665,425748735,,95.36901092529297
2022/10/21/16:51:05.629873,738,1666392665,625748735,,94.26930236816406
2022/10/21/16:51:05.830379,739,1666392665,825748735,,94.2693099975586
2022/10/21/16:51:06.031101,740,1666392666,24748735,,95.97997283935547
2022/10/21/16:51:06.227528,741,1666392666,224748735,,93.65835571289062
2022/10/21/16:51:06.428529,742,1666392666,423748735,,94.2693099975586
2022/10/21/16:51:06.629261,743,1666392666,625748735,,93.10850524902344
2022/10/21/16:51:06.829685,744,1666392666,825512657,,96.04105377197266
2022/10/21/16:51:07.030495,745,1666392667,25512657,,93.84163665771484
2022/10/21/16:51:07.231139,746,1666392667,224512657,,94.08601379394531
2022/10/21/16:51:07.427800,747,1666392667,423512657,,95.12464141845703
2022/10/21/16:51:07.628592,748,1666392667,623512657,,94.26931762695312
2022/10/21/16:51:07.829361,749,1666392667,823512657,,92.86412811279297
2022/10/21/16:51:08.026040,750,1666392668,22512657,,93.59725952148438
2022/10/21/16:51:08.226422,751,1666392668,222512657,,93.04742431640625
2022/10/21/16:51:08.427229,752,1666392668,421512657,,93.84164428710938
2022/10/21/16:51:08.627996,753,1666392668,620512657,,93.53617095947266
2022/10/21/16:51:08.824545,754,1666392668,820512657,,93.96382904052734
2022/10/21/16:51:09.025237,755,1666392669,20512657,,93.71946716308594
2022/10/21/16:51:09.226066,756,1666392669,221512657,,94.57477569580078
2022/10/21/16:51:09.426558,757,1666392669,422359714,,93.96383666992188
2022/10/21/16:51:09.627365,758,1666392669,622359714,,93.9027328491211
2022/10/21/16:51:09.823928,759,1666392669,821359714,,93.78054809570312
2022/10/21/16:51:10.024787,760,1666392670,21359714,,93.23069763183594
2022/10/21/16:51:10.225523,761,1666392670,221359714,,94.75806427001953
2022/10/21/16:51:10.426210,762,1666392670,419359714,,92.86412048339844
2022/10/21/16:51:10.623336,763,1666392670,619359714,,93.90272521972656
2022/10/21/16:51:10.823522,764,1666392670,819359714,,93.71945190429688
2022/10/21/16:51:11.024308,765,1666392671,18359714,,92.86412048339844
2022/10/21/16:51:11.220927,766,1666392671,218359714,,92.25318145751953
2022/10/21/16:51:11.421531,767,1666392671,417359714,,92.37537384033203
2022/10/21/16:51:11.622297,768,1666392671,616359714,,92.3753662109375
2022/10/21/16:51:11.823062,769,1666392671,819359714,,92.49755859375
2022/10/21/16:51:12.023589,770,1666392672,19207963,,93.53617095947266
2022/10/21/16:51:12.224200,771,1666392672,217207963,,93.35289001464844
2022/10/21/16:51:12.421093,772,1666392672,417207963,,92.98631286621094
2022/10/21/16:51:12.621592,773,1666392672,617207963,,92.43647003173828
2022/10/21/16:51:12.822331,774,1666392672,817207963,,92.31426239013672
