rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data,layout,dim,data_offset,data
1666985355428161110,,3507,,1666985355,420992994,'',,,[],0,"[62.80546188354492, 177.1750030517578, 282.7468566894531, 48.14271926879883, 54.007816314697266, 176.19747924804688, 382.4535827636719, 37.390018463134766, 31.524921417236328, 69.64810180664062, 338.4653015136719, 39.34507369995117, 26.637340545654297, 44.2326545715332, 409.82403564453125, 32.502437591552734]"
1666985355624890828,,3508,,1666985355,620992994,'',,,[],0,"[62.80546188354492, 175.2199249267578, 277.8592529296875, 45.21017074584961, 54.007816314697266, 179.13003540039062, 383.4311218261719, 43.2551383972168, 28.59237289428711, 73.55816650390625, 333.5777282714844, 37.390018463134766, 24.682308197021484, 45.21017074584961, 406.8915100097656, 30.547405242919922]"
1666985355825450097,,3509,,1666985355,818992994,'',,,[],0,"[67.69306945800781, 175.2199249267578, 276.8817443847656, 45.21017074584961, 54.007816314697266, 178.1525115966797, 382.4535827636719, 43.2551383972168, 32.502437591552734, 69.64810180664062, 331.6227111816406, 48.14271926879883, 28.59237289428711, 43.2551383972168, 404.93646240234375, 32.502437591552734]"
1666985356026199932,,3510,,1666985356,18992994,'',,,[],0,"[62.80546188354492, 172.28736877441406, 279.8143005371094, 49.120235443115234, 56.940364837646484, 183.04010009765625, 382.4535827636719, 46.187686920166016, 30.547405242919922, 71.60313415527344, 334.55523681640625, 39.34507369995117, 28.59237289428711, 42.27762222290039, 405.9139709472656, 35.43498611450195]"
1666985356226815495,,3511,,1666985356,218992994,'',,,[],0,"[61.827945709228516, 180.1075439453125, 275.90423583984375, 39.34507369995117, 56.940364837646484, 182.0625762939453, 380.4985656738281, 45.21017074584961, 32.502437591552734, 70.62561798095703, 339.4428405761719, 45.21017074584961, 20.77224349975586, 50.09775161743164, 407.8690185546875, 34.45746994018555]"
1666985356427551513,,3512,,1666985356,419992994,'',,,[],0,"[64.7605209350586, 176.19747924804688, 272.9716491699219, 45.21017074584961, 56.940364837646484, 182.0625762939453, 376.5885009765625, 43.2551383972168, 31.524921417236328, 72.58065032958984, 330.6451721191406, 39.34507369995117, 20.77224349975586, 40.32258987426758, 404.93646240234375, 30.547405242919922]"
1666985356628789627,,3513,,1666985356,619814779,'',,,[],0,"[64.7605209350586, 176.19747924804688, 274.9266662597656, 49.120235443115234, 59.8729133605957, 179.13003540039062, 378.54351806640625, 43.2551383972168, 28.59237289428711, 66.7155532836914, 335.53277587890625, 42.27762222290039, 25.65982437133789, 45.21017074584961, 399.0713806152344, 35.43498611450195]"
1666985356824955133,,3514,,1666985356,818814779,'',,,[],0,"[64.7605209350586, 178.1525115966797, 276.8817443847656, 43.2551383972168, 56.940364837646484, 183.04010009765625, 375.6109313964844, 43.2551383972168, 25.65982437133789, 72.58065032958984, 331.6227111816406, 41.300106048583984, 26.637340545654297, 54.98533248901367, 402.9814453125, 35.43498611450195]"
1666985357026115080,,3515,,1666985357,17814779,'',,,[],0,"[63.78300476074219, 176.19747924804688, 266.1290283203125, 41.300106048583984, 57.91788101196289, 180.1075439453125, 376.5885009765625, 41.300106048583984, 32.502437591552734, 68.67058563232422, 330.6451721191406, 46.187686920166016, 25.65982437133789, 50.09775161743164, 397.1163330078125, 32.502437591552734]"
1666985357226774801,,3516,,1666985357,217814779,'',,,[],0,"[68.67058563232422, 180.1075439453125, 269.06158447265625, 48.14271926879883, 57.91788101196289, 180.1075439453125, 375.6109313964844, 44.2326545715332, 38.367557525634766, 68.67058563232422, 329.66766357421875, 41.300106048583984, 23.704792022705078, 50.09775161743164, 396.1388244628906, 31.524921417236328]"
1666985357427077688,,3517,,1666985357,417814779,'',,,[],0,"[69.64810180664062, 174.24240112304688, 268.08404541015625, 50.09775161743164, 54.007816314697266, 187.92767333984375, 374.6334228515625, 46.187686920166016, 28.59237289428711, 73.55816650390625, 330.6451721191406, 46.187686920166016, 21.749759674072266, 50.09775161743164, 398.0938415527344, 32.502437591552734]"
1666985357623598488,,3518,,1666985357,616814779,'',,,[],0,"[70.62561798095703, 175.2199249267578, 262.2189636230469, 50.09775161743164, 56.940364837646484, 184.99513244628906, 376.5885009765625, 49.120235443115234, 30.547405242919922, 73.55816650390625, 322.82501220703125, 35.43498611450195, 28.59237289428711, 50.09775161743164, 392.228759765625, 31.524921417236328]"
1666985357824286931,,3519,,1666985357,815814779,'',,,[],0,"[66.7155532836914, 176.19747924804688, 266.1290283203125, 41.300106048583984, 52.05278396606445, 184.01760864257812, 372.6783752441406, 41.300106048583984, 32.502437591552734, 79.42326354980469, 330.6451721191406, 45.21017074584961, 24.682308197021484, 49.120235443115234, 394.18377685546875, 29.569889068603516]"
1666985358025641739,,3520,,1666985358,15814779,'',,,[],0,"[64.7605209350586, 173.264892578125, 263.19647216796875, 54.98533248901367, 55.96284866333008, 181.08506774902344, 368.768310546875, 45.21017074584961, 32.502437591552734, 74.53568267822266, 326.735107421875, 42.27762222290039, 29.569889068603516, 49.120235443115234, 402.00390625, 42.27762222290039]"
1666985358221662743,,3521,,1666985358,215814779,'',,,[],0,"[71.60313415527344, 176.19747924804688, 266.1290283203125, 49.120235443115234, 52.05278396606445, 184.01760864257812, 368.768310546875, 43.2551383972168, 31.524921417236328, 74.53568267822266, 321.8475036621094, 42.27762222290039, 29.569889068603516, 51.07526779174805, 394.18377685546875, 35.43498611450195]"
1666985358422866793,,3522,,1666985358,414814779,'',,,[],0,"[67.69306945800781, 170.33233642578125, 260.263916015625, 47.16520309448242, 55.96284866333008, 184.99513244628906, 369.745849609375, 44.2326545715332, 29.569889068603516, 76.49071502685547, 326.735107421875, 40.32258987426758, 26.637340545654297, 51.07526779174805, 400.04888916015625, 35.43498611450195]"
1666985358623136100,,3523,,1666985358,614814779,'',,,[],0,"[66.7155532836914, 169.35482788085938, 259.2864074707031, 47.16520309448242, 54.98533248901367, 182.0625762939453, 370.7233581542969, 44.2326545715332, 28.59237289428711, 73.55816650390625, 318.9149475097656, 46.187686920166016, 30.547405242919922, 48.14271926879883, 397.1163330078125, 39.34507369995117]"
1666985358819755853,,3524,,1666985358,813814779,'',,,[],0,"[69.64810180664062, 181.08506774902344, 254.39883422851562, 49.120235443115234, 55.96284866333008, 183.04010009765625, 365.8357849121094, 44.2326545715332, 29.569889068603516, 79.42326354980469, 321.8475036621094, 42.27762222290039, 26.637340545654297, 52.05278396606445, 390.2737121582031, 41.300106048583984]"
1666985359024632847,,3525,,1666985359,15814779,'',,,[],0,"[66.7155532836914, 176.19747924804688, 252.4438018798828, 45.21017074584961, 56.940364837646484, 185.97264099121094, 367.7908020019531, 47.16520309448242, 32.502437591552734, 72.58065032958984, 321.8475036621094, 44.2326545715332, 28.59237289428711, 51.07526779174805, 389.29620361328125, 37.390018463134766]"
1666985359225339150,,3526,,1666985359,217712619,'',,,[],0,"[77.46823120117188, 176.19747924804688, 250.48876953125, 43.2551383972168, 55.96284866333008, 182.0625762939453, 357.0381164550781, 47.16520309448242, 33.47995376586914, 79.42326354980469, 321.8475036621094, 42.27762222290039, 32.502437591552734, 51.07526779174805, 398.0938415527344, 31.524921417236328]"
1666985359422228534,,3527,,1666985359,417712619,'',,,[],0,"[71.60313415527344, 175.2199249267578, 258.30889892578125, 47.16520309448242, 57.91788101196289, 183.04010009765625, 365.8357849121094, 43.2551383972168, 35.43498611450195, 80.4007797241211, 317.93743896484375, 48.14271926879883, 24.682308197021484, 53.03030014038086, 392.228759765625, 35.43498611450195]"
1666985359622587150,,3528,,1666985359,616712619,'',,,[],0,"[77.46823120117188, 175.2199249267578, 256.3538513183594, 51.07526779174805, 54.98533248901367, 185.97264099121094, 363.8807373046875, 37.390018463134766, 34.45746994018555, 80.4007797241211, 320.8699645996094, 40.32258987426758, 30.547405242919922, 53.03030014038086, 391.2512512207031, 38.367557525634766]"
1666985359823293430,,3529,,1666985359,815712619,'',,,[],0,"[74.53568267822266, 173.264892578125, 253.4213104248047, 46.187686920166016, 58.8953971862793, 186.95016479492188, 363.8807373046875, 42.27762222290039, 33.47995376586914, 85.28836059570312, 316.95989990234375, 41.300106048583984, 28.59237289428711, 46.187686920166016, 393.2062683105469, 37.390018463134766]"
1666985360019837540,,3530,,1666985360,15712619,'',,,[],0,"[76.49071502685547, 175.2199249267578, 249.51124572753906, 45.21017074584961, 54.98533248901367, 184.01760864257812, 360.94818115234375, 43.2551383972168, 30.547405242919922, 80.4007797241211, 318.9149475097656, 40.32258987426758, 28.59237289428711, 55.96284866333008, 397.1163330078125, 35.43498611450195]"
1666985360220472161,,3531,,1666985360,214712619,'',,,[],0,"[70.62561798095703, 177.1750030517578, 257.3313903808594, 48.14271926879883, 54.007816314697266, 181.08506774902344, 363.8807373046875, 49.120235443115234, 34.45746994018555, 76.49071502685547, 312.07232666015625, 49.120235443115234, 29.569889068603516, 54.98533248901367, 390.2737121582031, 38.367557525634766]"
1666985360421444131,,3532,,1666985360,414712619,'',,,[],0,"[72.58065032958984, 175.2199249267578, 257.3313903808594, 48.14271926879883, 53.03030014038086, 184.01760864257812, 357.0381164550781, 44.2326545715332, 30.547405242919922, 82.3558120727539, 315.0048828125, 43.2551383972168, 24.682308197021484, 56.940364837646484, 391.2512512207031, 37.390018463134766]"
1666985360618039798,,3533,,1666985360,614712619,'',,,[],0,"[73.55816650390625, 179.13003540039062, 252.4438018798828, 45.21017074584961, 53.03030014038086, 176.19747924804688, 358.9931640625, 45.21017074584961, 31.524921417236328, 77.46823120117188, 310.1173095703125, 44.2326545715332, 34.45746994018555, 53.03030014038086, 383.4311218261719, 36.41250228881836]"
1666985360818553100,,3534,,1666985360,812712619,'',,,[],0,"[75.51319885253906, 175.2199249267578, 252.4438018798828, 44.2326545715332, 55.96284866333008, 184.99513244628906, 350.1955261230469, 48.14271926879883, 31.524921417236328, 79.42326354980469, 311.0948181152344, 45.21017074584961, 33.47995376586914, 54.98533248901367, 384.40863037109375, 31.524921417236328]"
1666985361019222747,,3535,,1666985361,12712619,'',,,[],0,"[77.46823120117188, 176.19747924804688, 248.5337371826172, 46.187686920166016, 54.98533248901367, 185.97264099121094, 358.9931640625, 45.21017074584961, 32.502437591552734, 77.46823120117188, 310.1173095703125, 44.2326545715332, 25.65982437133789, 50.09775161743164, 383.4311218261719, 40.32258987426758]"
1666985361219922865,,3536,,1666985361,212712619,'',,,[],0,"[75.51319885253906, 174.24240112304688, 252.4438018798828, 47.16520309448242, 57.91788101196289, 184.99513244628906, 359.9706726074219, 45.21017074584961, 34.45746994018555, 80.4007797241211, 310.1173095703125, 44.2326545715332, 23.704792022705078, 54.007816314697266, 386.3636474609375, 34.45746994018555]"
1666985361416694392,,3537,,1666985361,411712619,'',,,[],0,"[79.42326354980469, 171.3098602294922, 250.48876953125, 47.16520309448242, 54.007816314697266, 184.01760864257812, 356.06060791015625, 46.187686920166016, 35.43498611450195, 84.31084442138672, 309.1397705078125, 47.16520309448242, 34.45746994018555, 50.09775161743164, 379.52105712890625, 37.390018463134766]"
